_step,train/perplexity,_runtime,mfu,lr,val/loss,train/loss,tokens,val/perplexity,iter,_timestamp,n_params,use_cosine_sched,init_from,wandb_project,log_interval,pos_enc_type,n_params_wo_embedding,beta1,out_dir,eval_interval,device,d_model,dropout_rate,decay_lr,max_iters,norm_first,datetime_now,weight_decay,wandb_run_name,symmetric_rels,always_save_checkpoint,model_name,compile,max_seq_len,grad_clip,bias,batch_size,warmup_iters,dtype,sa,activation,rca,eval_only,n_layers,gradient_accumulation_steps,vocab_source,symbol_type,sym_attn_n_symbols,wandb_log,trainable_symbols,vocab_size,rca_type,learning_rate,eval_iters,beta2,group,name,Generated Samples
72000,5.337185859680176,30976.850705862045,3.099568136094725,0.001,1.6746867895126343,1.6744625568389893,9437184000.0,5.338354587554932,72000,1715788723.2214158,4636032,False,scratch,abstract_transformer--tiny_stories-LM,1,RoPE,508032,0.9,out/sa=6; rca=2; d=64; L=6; rca_type=disentangled_v2; sym_rel=False; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_15_03_22_22,2000,cuda,64,0.1,True,100000,True,2024_05_15_03_22_22,0.1,sa=6; rca=2; d=64; L=6; rca_type=disentangled_v2; sym_rel=False; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_15_03_22_22,False,False,sa=6; rca=2; d=64; L=6; rca_type=disentangled_v2; sym_rel=False; symbol_type=sym_attn; pos_enc_type=RoPE,False,512,1,False,128,1000,bfloat16,6,swiglu,2,False,6,2,llama2,sym_attn,512,True,True,32000,disentangled_v2,0.001,100,0.95,,sa=6; rca=2; d=64; L=6; rca_type=disentangled_v2; sym_rel=False; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_15_03_22_22,
74000,5.325930118560791,31836.254076719284,3.099864136226372,0.001,1.6731282472610474,1.6723508834838867,9699328000.0,5.330030918121338,74000,1715789582.6247866,4636032,False,scratch,abstract_transformer--tiny_stories-LM,1,RoPE,508032,0.9,out/sa=6; rca=2; d=64; L=6; rca_type=disentangled_v2; sym_rel=False; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_15_03_22_22,2000,cuda,64,0.1,True,100000,True,2024_05_15_03_22_22,0.1,sa=6; rca=2; d=64; L=6; rca_type=disentangled_v2; sym_rel=False; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_15_03_22_22,False,False,sa=6; rca=2; d=64; L=6; rca_type=disentangled_v2; sym_rel=False; symbol_type=sym_attn; pos_enc_type=RoPE,False,512,1,False,128,1000,bfloat16,6,swiglu,2,False,6,2,llama2,sym_attn,512,True,True,32000,disentangled_v2,0.001,100,0.95,,sa=6; rca=2; d=64; L=6; rca_type=disentangled_v2; sym_rel=False; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_15_03_22_22,
76000,5.327671527862549,32695.747076511383,3.099869633748186,0.001,1.6729072332382202,1.6726891994476318,9961472000.0,5.328861713409424,76000,1715790442.1177864,4636032,False,scratch,abstract_transformer--tiny_stories-LM,1,RoPE,508032,0.9,out/sa=6; rca=2; d=64; L=6; rca_type=disentangled_v2; sym_rel=False; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_15_03_22_22,2000,cuda,64,0.1,True,100000,True,2024_05_15_03_22_22,0.1,sa=6; rca=2; d=64; L=6; rca_type=disentangled_v2; sym_rel=False; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_15_03_22_22,False,False,sa=6; rca=2; d=64; L=6; rca_type=disentangled_v2; sym_rel=False; symbol_type=sym_attn; pos_enc_type=RoPE,False,512,1,False,128,1000,bfloat16,6,swiglu,2,False,6,2,llama2,sym_attn,512,True,True,32000,disentangled_v2,0.001,100,0.95,,sa=6; rca=2; d=64; L=6; rca_type=disentangled_v2; sym_rel=False; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_15_03_22_22,
78000,5.325671195983887,33555.18073987961,3.10012145100008,0.001,1.6724928617477417,1.672309160232544,10223616000.0,5.326660633087158,78000,1715791301.5514498,4636032,False,scratch,abstract_transformer--tiny_stories-LM,1,RoPE,508032,0.9,out/sa=6; rca=2; d=64; L=6; rca_type=disentangled_v2; sym_rel=False; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_15_03_22_22,2000,cuda,64,0.1,True,100000,True,2024_05_15_03_22_22,0.1,sa=6; rca=2; d=64; L=6; rca_type=disentangled_v2; sym_rel=False; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_15_03_22_22,False,False,sa=6; rca=2; d=64; L=6; rca_type=disentangled_v2; sym_rel=False; symbol_type=sym_attn; pos_enc_type=RoPE,False,512,1,False,128,1000,bfloat16,6,swiglu,2,False,6,2,llama2,sym_attn,512,True,True,32000,disentangled_v2,0.001,100,0.95,,sa=6; rca=2; d=64; L=6; rca_type=disentangled_v2; sym_rel=False; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_15_03_22_22,
80000,5.3260393142700195,34414.54908537865,3.099668439223546,0.001,1.6724352836608887,1.6723849773406982,10485760000.0,5.3263349533081055,80000,1715792160.9197953,4636032,False,scratch,abstract_transformer--tiny_stories-LM,1,RoPE,508032,0.9,out/sa=6; rca=2; d=64; L=6; rca_type=disentangled_v2; sym_rel=False; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_15_03_22_22,2000,cuda,64,0.1,True,100000,True,2024_05_15_03_22_22,0.1,sa=6; rca=2; d=64; L=6; rca_type=disentangled_v2; sym_rel=False; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_15_03_22_22,False,False,sa=6; rca=2; d=64; L=6; rca_type=disentangled_v2; sym_rel=False; symbol_type=sym_attn; pos_enc_type=RoPE,False,512,1,False,128,1000,bfloat16,6,swiglu,2,False,6,2,llama2,sym_attn,512,True,True,32000,disentangled_v2,0.001,100,0.95,,sa=6; rca=2; d=64; L=6; rca_type=disentangled_v2; sym_rel=False; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_15_03_22_22,
82000,5.308666229248047,35273.91778373718,3.100174907757243,0.001,1.670018196105957,1.6691155433654785,10747904000.0,5.313477993011475,82000,1715793020.2884936,4636032,False,scratch,abstract_transformer--tiny_stories-LM,1,RoPE,508032,0.9,out/sa=6; rca=2; d=64; L=6; rca_type=disentangled_v2; sym_rel=False; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_15_03_22_22,2000,cuda,64,0.1,True,100000,True,2024_05_15_03_22_22,0.1,sa=6; rca=2; d=64; L=6; rca_type=disentangled_v2; sym_rel=False; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_15_03_22_22,False,False,sa=6; rca=2; d=64; L=6; rca_type=disentangled_v2; sym_rel=False; symbol_type=sym_attn; pos_enc_type=RoPE,False,512,1,False,128,1000,bfloat16,6,swiglu,2,False,6,2,llama2,sym_attn,512,True,True,32000,disentangled_v2,0.001,100,0.95,,sa=6; rca=2; d=64; L=6; rca_type=disentangled_v2; sym_rel=False; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_15_03_22_22,
84000,5.303305625915527,36133.50644850731,3.0999986154759034,0.001,1.6681530475616455,1.6681032180786133,11010048000.0,5.303565502166748,84000,1715793879.8771584,4636032,False,scratch,abstract_transformer--tiny_stories-LM,1,RoPE,508032,0.9,out/sa=6; rca=2; d=64; L=6; rca_type=disentangled_v2; sym_rel=False; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_15_03_22_22,2000,cuda,64,0.1,True,100000,True,2024_05_15_03_22_22,0.1,sa=6; rca=2; d=64; L=6; rca_type=disentangled_v2; sym_rel=False; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_15_03_22_22,False,False,sa=6; rca=2; d=64; L=6; rca_type=disentangled_v2; sym_rel=False; symbol_type=sym_attn; pos_enc_type=RoPE,False,512,1,False,128,1000,bfloat16,6,swiglu,2,False,6,2,llama2,sym_attn,512,True,True,32000,disentangled_v2,0.001,100,0.95,,sa=6; rca=2; d=64; L=6; rca_type=disentangled_v2; sym_rel=False; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_15_03_22_22,
86000,5.306375503540039,36992.96262049675,3.099684059561423,0.001,1.6685997247695923,1.6686707735061646,11272192000.0,5.305953502655029,86000,1715794739.3333304,4636032,False,scratch,abstract_transformer--tiny_stories-LM,1,RoPE,508032,0.9,out/sa=6; rca=2; d=64; L=6; rca_type=disentangled_v2; sym_rel=False; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_15_03_22_22,2000,cuda,64,0.1,True,100000,True,2024_05_15_03_22_22,0.1,sa=6; rca=2; d=64; L=6; rca_type=disentangled_v2; sym_rel=False; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_15_03_22_22,False,False,sa=6; rca=2; d=64; L=6; rca_type=disentangled_v2; sym_rel=False; symbol_type=sym_attn; pos_enc_type=RoPE,False,512,1,False,128,1000,bfloat16,6,swiglu,2,False,6,2,llama2,sym_attn,512,True,True,32000,disentangled_v2,0.001,100,0.95,,sa=6; rca=2; d=64; L=6; rca_type=disentangled_v2; sym_rel=False; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_15_03_22_22,
0,39614.9296875,30.538310527801514,-100.0,0.001,10.586762428283691,10.586978912353516,0.0,39605.859375,0,1715739846.0952926,4540416,False,scratch,abstract_transformer--tiny_stories-LM,1,RoPE,412416,0.9,out/sa=4; rca=4; d=64; L=5; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_14_22_23_33,2000,cuda,64,0.1,True,100000,True,2024_05_14_22_23_33,0.1,sa=4; rca=4; d=64; L=5; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_14_22_23_33,True,False,sa=4; rca=4; d=64; L=5; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE,False,512,1,False,128,1000,bfloat16,4,swiglu,4,False,5,2,llama2,sym_attn,512,True,True,32000,disentangled_v2,0.001,100,0.95,,sa=4; rca=4; d=64; L=5; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_14_22_23_33,
2000,8.842389106750488,1139.169768333435,2.420571086226161,0.001,2.1802854537963867,2.1792774200439453,262144000.0,8.851175308227539,2000,1715740954.7267504,4540416,False,scratch,abstract_transformer--tiny_stories-LM,1,RoPE,412416,0.9,out/sa=4; rca=4; d=64; L=5; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_14_22_23_33,2000,cuda,64,0.1,True,100000,True,2024_05_14_22_23_33,0.1,sa=4; rca=4; d=64; L=5; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_14_22_23_33,True,False,sa=4; rca=4; d=64; L=5; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE,False,512,1,False,128,1000,bfloat16,4,swiglu,4,False,5,2,llama2,sym_attn,512,True,True,32000,disentangled_v2,0.001,100,0.95,,sa=4; rca=4; d=64; L=5; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_14_22_23_33,
4000,7.533224105834961,2247.850342988968,2.420550983790932,0.001,2.0195984840393066,2.0190606117248535,524288000.0,7.537234306335449,4000,1715742063.407325,4540416,False,scratch,abstract_transformer--tiny_stories-LM,1,RoPE,412416,0.9,out/sa=4; rca=4; d=64; L=5; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_14_22_23_33,2000,cuda,64,0.1,True,100000,True,2024_05_14_22_23_33,0.1,sa=4; rca=4; d=64; L=5; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_14_22_23_33,True,False,sa=4; rca=4; d=64; L=5; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE,False,512,1,False,128,1000,bfloat16,4,swiglu,4,False,5,2,llama2,sym_attn,512,True,True,32000,disentangled_v2,0.001,100,0.95,,sa=4; rca=4; d=64; L=5; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_14_22_23_33,
6000,7.0211334228515625,3356.5707335472107,2.420610238103608,0.001,1.9488978385925293,1.9486680030822754,786432000.0,7.02277946472168,6000,1715743172.1277156,4540416,False,scratch,abstract_transformer--tiny_stories-LM,1,RoPE,412416,0.9,out/sa=4; rca=4; d=64; L=5; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_14_22_23_33,2000,cuda,64,0.1,True,100000,True,2024_05_14_22_23_33,0.1,sa=4; rca=4; d=64; L=5; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_14_22_23_33,True,False,sa=4; rca=4; d=64; L=5; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE,False,512,1,False,128,1000,bfloat16,4,swiglu,4,False,5,2,llama2,sym_attn,512,True,True,32000,disentangled_v2,0.001,100,0.95,,sa=4; rca=4; d=64; L=5; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_14_22_23_33,
8000,6.725574970245361,4465.230432271957,2.4206017250510423,0.001,1.905924677848816,1.90566086769104,1048576000.0,6.727313041687012,8000,1715744280.7874143,4540416,False,scratch,abstract_transformer--tiny_stories-LM,1,RoPE,412416,0.9,out/sa=4; rca=4; d=64; L=5; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_14_22_23_33,2000,cuda,64,0.1,True,100000,True,2024_05_14_22_23_33,0.1,sa=4; rca=4; d=64; L=5; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_14_22_23_33,True,False,sa=4; rca=4; d=64; L=5; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE,False,512,1,False,128,1000,bfloat16,4,swiglu,4,False,5,2,llama2,sym_attn,512,True,True,32000,disentangled_v2,0.001,100,0.95,,sa=4; rca=4; d=64; L=5; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_14_22_23_33,
10000,6.523465633392334,5573.96346783638,2.420413162101879,0.001,1.8750065565109253,1.8751590251922607,1310720000.0,6.522477626800537,10000,1715745389.5204499,4540416,False,scratch,abstract_transformer--tiny_stories-LM,1,RoPE,412416,0.9,out/sa=4; rca=4; d=64; L=5; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_14_22_23_33,2000,cuda,64,0.1,True,100000,True,2024_05_14_22_23_33,0.1,sa=4; rca=4; d=64; L=5; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_14_22_23_33,True,False,sa=4; rca=4; d=64; L=5; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE,False,512,1,False,128,1000,bfloat16,4,swiglu,4,False,5,2,llama2,sym_attn,512,True,True,32000,disentangled_v2,0.001,100,0.95,,sa=4; rca=4; d=64; L=5; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_14_22_23_33,
12000,6.384799957275391,6682.661208868027,2.420643310522169,0.001,1.853574275970459,1.8536763191223145,1572864000.0,6.384127140045166,12000,1715746498.218191,4540416,False,scratch,abstract_transformer--tiny_stories-LM,1,RoPE,412416,0.9,out/sa=4; rca=4; d=64; L=5; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_14_22_23_33,2000,cuda,64,0.1,True,100000,True,2024_05_14_22_23_33,0.1,sa=4; rca=4; d=64; L=5; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_14_22_23_33,True,False,sa=4; rca=4; d=64; L=5; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE,False,512,1,False,128,1000,bfloat16,4,swiglu,4,False,5,2,llama2,sym_attn,512,True,True,32000,disentangled_v2,0.001,100,0.95,,sa=4; rca=4; d=64; L=5; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_14_22_23_33,
14000,6.261120796203613,7791.341827630997,2.42054411411206,0.001,1.8345749378204346,1.8341178894042969,1835008000.0,6.263996601104736,14000,1715747606.8988097,4540416,False,scratch,abstract_transformer--tiny_stories-LM,1,RoPE,412416,0.9,out/sa=4; rca=4; d=64; L=5; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_14_22_23_33,2000,cuda,64,0.1,True,100000,True,2024_05_14_22_23_33,0.1,sa=4; rca=4; d=64; L=5; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_14_22_23_33,True,False,sa=4; rca=4; d=64; L=5; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE,False,512,1,False,128,1000,bfloat16,4,swiglu,4,False,5,2,llama2,sym_attn,512,True,True,32000,disentangled_v2,0.001,100,0.95,,sa=4; rca=4; d=64; L=5; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_14_22_23_33,
16000,6.171611785888672,8900.127438783646,2.4095993497741013,0.001,1.8196200132369995,1.8197211027145386,2097152000.0,6.170999526977539,16000,1715748715.6844208,4540416,False,scratch,abstract_transformer--tiny_stories-LM,1,RoPE,412416,0.9,out/sa=4; rca=4; d=64; L=5; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_14_22_23_33,2000,cuda,64,0.1,True,100000,True,2024_05_14_22_23_33,0.1,sa=4; rca=4; d=64; L=5; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_14_22_23_33,True,False,sa=4; rca=4; d=64; L=5; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE,False,512,1,False,128,1000,bfloat16,4,swiglu,4,False,5,2,llama2,sym_attn,512,True,True,32000,disentangled_v2,0.001,100,0.95,,sa=4; rca=4; d=64; L=5; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_14_22_23_33,
18000,6.09596061706543,10008.79499411583,2.4203677664362844,0.001,1.8072364330291748,1.8073861598968506,2359296000.0,6.095001220703125,18000,1715749824.3519762,4540416,False,scratch,abstract_transformer--tiny_stories-LM,1,RoPE,412416,0.9,out/sa=4; rca=4; d=64; L=5; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_14_22_23_33,2000,cuda,64,0.1,True,100000,True,2024_05_14_22_23_33,0.1,sa=4; rca=4; d=64; L=5; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_14_22_23_33,True,False,sa=4; rca=4; d=64; L=5; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE,False,512,1,False,128,1000,bfloat16,4,swiglu,4,False,5,2,llama2,sym_attn,512,True,True,32000,disentangled_v2,0.001,100,0.95,,sa=4; rca=4; d=64; L=5; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_14_22_23_33,
20000,6.0336127281188965,11117.515855073929,2.4206353379467256,0.001,1.7968007326126099,1.7971034049987793,2621440000.0,6.031754016876221,20000,1715750933.072837,4540416,False,scratch,abstract_transformer--tiny_stories-LM,1,RoPE,412416,0.9,out/sa=4; rca=4; d=64; L=5; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_14_22_23_33,2000,cuda,64,0.1,True,100000,True,2024_05_14_22_23_33,0.1,sa=4; rca=4; d=64; L=5; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_14_22_23_33,True,False,sa=4; rca=4; d=64; L=5; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE,False,512,1,False,128,1000,bfloat16,4,swiglu,4,False,5,2,llama2,sym_attn,512,True,True,32000,disentangled_v2,0.001,100,0.95,,sa=4; rca=4; d=64; L=5; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_14_22_23_33,
22000,5.978023529052734,12226.322732686996,2.420510265497565,0.001,1.7883164882659912,1.787848949432373,2883584000.0,5.980766773223877,22000,1715752041.8797147,4540416,False,scratch,abstract_transformer--tiny_stories-LM,1,RoPE,412416,0.9,out/sa=4; rca=4; d=64; L=5; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_14_22_23_33,2000,cuda,64,0.1,True,100000,True,2024_05_14_22_23_33,0.1,sa=4; rca=4; d=64; L=5; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_14_22_23_33,True,False,sa=4; rca=4; d=64; L=5; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE,False,512,1,False,128,1000,bfloat16,4,swiglu,4,False,5,2,llama2,sym_attn,512,True,True,32000,disentangled_v2,0.001,100,0.95,,sa=4; rca=4; d=64; L=5; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_14_22_23_33,
24000,5.927611827850342,13335.036279439926,2.4200447326335506,0.001,1.7794188261032104,1.779386043548584,3145728000.0,5.927755355834961,24000,1715753150.5932615,4540416,False,scratch,abstract_transformer--tiny_stories-LM,1,RoPE,412416,0.9,out/sa=4; rca=4; d=64; L=5; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_14_22_23_33,2000,cuda,64,0.1,True,100000,True,2024_05_14_22_23_33,0.1,sa=4; rca=4; d=64; L=5; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_14_22_23_33,True,False,sa=4; rca=4; d=64; L=5; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE,False,512,1,False,128,1000,bfloat16,4,swiglu,4,False,5,2,llama2,sym_attn,512,True,True,32000,disentangled_v2,0.001,100,0.95,,sa=4; rca=4; d=64; L=5; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_14_22_23_33,
26000,5.882641792297363,14443.673508405685,2.4205714022230413,0.001,1.772186279296875,1.77177095413208,3407872000.0,5.885051250457764,26000,1715754259.2304904,4540416,False,scratch,abstract_transformer--tiny_stories-LM,1,RoPE,412416,0.9,out/sa=4; rca=4; d=64; L=5; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_14_22_23_33,2000,cuda,64,0.1,True,100000,True,2024_05_14_22_23_33,0.1,sa=4; rca=4; d=64; L=5; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_14_22_23_33,True,False,sa=4; rca=4; d=64; L=5; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE,False,512,1,False,128,1000,bfloat16,4,swiglu,4,False,5,2,llama2,sym_attn,512,True,True,32000,disentangled_v2,0.001,100,0.95,,sa=4; rca=4; d=64; L=5; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_14_22_23_33,
28000,5.840072154998779,15552.216012477875,2.420886740880511,0.001,1.7645869255065918,1.7645071744918823,3670016000.0,5.840491771697998,28000,1715755367.7729945,4540416,False,scratch,abstract_transformer--tiny_stories-LM,1,RoPE,412416,0.9,out/sa=4; rca=4; d=64; L=5; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_14_22_23_33,2000,cuda,64,0.1,True,100000,True,2024_05_14_22_23_33,0.1,sa=4; rca=4; d=64; L=5; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_14_22_23_33,True,False,sa=4; rca=4; d=64; L=5; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE,False,512,1,False,128,1000,bfloat16,4,swiglu,4,False,5,2,llama2,sym_attn,512,True,True,32000,disentangled_v2,0.001,100,0.95,,sa=4; rca=4; d=64; L=5; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_14_22_23_33,
30000,5.806897163391113,16660.777759313583,2.420716322369184,0.001,1.7606675624847412,1.7588143348693848,3932160000.0,5.8176493644714355,30000,1715756476.3347414,4540416,False,scratch,abstract_transformer--tiny_stories-LM,1,RoPE,412416,0.9,out/sa=4; rca=4; d=64; L=5; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_14_22_23_33,2000,cuda,64,0.1,True,100000,True,2024_05_14_22_23_33,0.1,sa=4; rca=4; d=64; L=5; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_14_22_23_33,True,False,sa=4; rca=4; d=64; L=5; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE,False,512,1,False,128,1000,bfloat16,4,swiglu,4,False,5,2,llama2,sym_attn,512,True,True,32000,disentangled_v2,0.001,100,0.95,,sa=4; rca=4; d=64; L=5; rca_type=disentangled_v2; sym_rel=True; symbol_type=sym_attn; pos_enc_type=RoPE__2024_05_14_22_23_33,
