,interpolate_loss,interpolate_teacher_forcing_acc,interpolate_perplexity,train_loss,epoch,_timestamp,extrapolate_loss,trainer/global_step,extrapolate_perplexity,_runtime,_step,train_teacher_forcing_acc,extrapolate_teacher_forcing_acc,symbol_retrieval,loss_ignore_idx,abstractor_kwargs,output_spec,out_block_size,encoder_kwargs,decoder_kwargs,d_model,n_layers_dec,in_block_size,n_layers_enc,input_spec,out_dim,group,symbol_retrieval_kwargs,name
2561,,,,0.5708037614822388,50,1723693437.3481278,,199205,,9971.737473726273,60,0.7830045223236084,,,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,usual-grass-23
2562,,,,0.5584126114845276,51,1723693625.3356361,,203111,,10159.72498202324,61,0.7873769998550415,,,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,usual-grass-23
2563,,,,0.5409975647926331,52,1723693813.3122344,,207017,,10347.701580286026,62,0.7930437922477722,,,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,usual-grass-23
2564,,,,0.5278542041778564,53,1723694001.2989635,,210923,,10535.688309431076,63,0.7976450324058533,,,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,usual-grass-23
2565,1.3731380701065063,0.5532221794128418,3.9495787620544434,,54,1723694226.8474805,1.3731380701065063,214829,3.9495787620544434,10761.23682641983,64,,0.5532221794128418,,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,usual-grass-23
2566,,,,0.5197470784187317,54,1723694226.8490653,,214829,,10761.238411188126,65,0.8007317185401917,,,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,usual-grass-23
2567,,,,0.5036240816116333,55,1723694414.9714952,,218735,,10949.360841035843,66,0.8057948350906372,,,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,usual-grass-23
2568,,,,0.49164196848869324,56,1723694603.103275,,222641,,11137.492620944977,67,0.8097060322761536,,,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,usual-grass-23
2569,,,,0.4815579950809479,57,1723694791.2223155,,226547,,11325.611661434174,68,0.8133612871170044,,,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,usual-grass-23
2570,,,,0.4709223806858063,58,1723694979.3508174,,230453,,11513.740163326263,69,0.8171077370643616,,,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,usual-grass-23
2571,1.4590675830841064,0.5439121127128601,4.304415225982666,,59,1723695205.0570507,1.4590675830841064,234359,4.304415225982666,11739.44639658928,70,,0.5439121127128601,,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,usual-grass-23
2572,,,,0.4611877202987671,59,1723695205.0586312,,234359,,11739.44797706604,71,0.8202469944953918,,,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,usual-grass-23
2573,,,,0.45217132568359375,60,1723695393.1906767,,238265,,11927.580022573471,72,0.8233569264411926,,,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,usual-grass-23
2574,,,,0.4423591196537018,61,1723695581.3279169,,242171,,12115.717262744904,73,0.8266046047210693,,,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,usual-grass-23
2575,,,,0.43332749605178833,62,1723695769.4545035,,246077,,12303.843849420547,74,0.8299941420555115,,,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,usual-grass-23
2576,,,,0.4253576993942261,63,1723695957.5865011,,249983,,12491.975847005844,75,0.8327406048774719,,,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,usual-grass-23
2577,1.4013512134552002,0.5546918511390686,4.063093185424805,,64,1723696183.3528266,1.4013512134552002,253889,4.063093185424805,12717.74217247963,76,,0.5546918511390686,,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,usual-grass-23
2578,,,,0.41566917300224304,64,1723696183.3544414,,253889,,12717.743787288666,77,0.8361759185791016,,,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,usual-grass-23
2579,,,,0.407324880361557,65,1723696371.4814818,,257795,,12905.870827674866,78,0.8391436338424683,,,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,usual-grass-23
2580,,,,0.39944103360176086,66,1723696559.6117463,,261701,,13094.00109219551,79,0.8419159054756165,,,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,usual-grass-23
2581,,,,0.39193958044052124,67,1723696747.7483563,,265607,,13282.137702226639,80,0.8447466492652893,,,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,usual-grass-23
2582,,,,0.38539451360702515,68,1723696935.8840523,,269513,,13470.273398160934,81,0.8470688462257385,,,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,usual-grass-23
2583,1.462182879447937,0.5549618005752563,4.318384647369385,,69,1723697161.6131444,1.462182879447937,273419,4.318384647369385,13696.002490282059,82,,0.5549618005752563,,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,usual-grass-23
2584,,,,0.3784716725349426,69,1723697161.6147037,,273419,,13696.004049539566,83,0.8496869802474976,,,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,usual-grass-23
2585,,,,0.37261781096458435,70,1723697349.7354503,,277325,,13884.124796152115,84,0.8519254326820374,,,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,usual-grass-23
2586,,,,0.36782288551330566,71,1723697537.752416,,281231,,14072.141761779785,85,0.8537152409553528,,,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,usual-grass-23
2587,,,,0.3609269857406616,72,1723697725.7814925,,285137,,14260.170838356018,86,0.8562084436416626,,,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,usual-grass-23
2588,,,,0.3559379279613495,73,1723697913.8942547,,289043,,14448.283600568771,87,0.8581961393356323,,,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,usual-grass-23
2589,1.462561011314392,0.5507521629333496,4.319943904876709,,74,1723698139.4914846,1.462561011314392,292949,4.319943904876709,14673.880830526352,88,,0.5507521629333496,,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,usual-grass-23
2590,,,,0.35149526596069336,74,1723698139.4930937,,292949,,14673.882439613342,89,0.8599666357040405,,,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,usual-grass-23
2591,,,,0.3461093604564667,75,1723698327.497146,,296855,,14861.886491775513,90,0.8619688749313354,,,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,usual-grass-23
2592,,,,0.34113049507141113,76,1723698515.4994032,,300761,,15049.88874912262,91,0.8638567924499512,,,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,usual-grass-23
2593,,,,0.3364625871181488,77,1723698703.511736,,304667,,15237.90108180046,92,0.8656942248344421,,,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,usual-grass-23
2594,,,,0.33162352442741394,78,1723698891.515119,,308573,,15425.904464960098,93,0.8676702380180359,,,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,usual-grass-23
2595,1.5113167762756348,0.5618768930435181,4.536896705627441,,79,1723699117.249383,1.5113167762756348,312479,4.536896705627441,15651.63872885704,94,,0.5618768930435181,,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,usual-grass-23
2596,,,,0.3269581198692322,79,1723699117.2509837,,312479,,15651.64032959938,95,0.869335412979126,,,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,usual-grass-23
2597,,,,0.3225082457065582,80,1723699305.4180167,,316385,,15839.807362556458,96,0.8711557984352112,,,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,usual-grass-23
2598,,,,0.31954726576805115,81,1723699493.5506973,,320291,,16027.940043210983,97,0.8723995685577393,,,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,usual-grass-23
2599,,,,0.3144357204437256,82,1723699681.6106763,,324197,,16216.000022172928,98,0.8742270469665527,,,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,usual-grass-23
2600,,,,0.3145781457424164,83,1723699869.667683,,328103,,16404.057028770447,99,0.8745697736740112,,,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,usual-grass-23
2601,1.4099035263061523,0.5767349004745483,4.0987372398376465,,84,1723700095.3248057,1.4099035263061523,332009,4.0987372398376465,16629.714151620865,100,,0.5767349004745483,,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,usual-grass-23
2602,,,,0.3080182373523712,84,1723700095.3263707,,332009,,16629.715716600418,101,0.8765830397605896,,,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,usual-grass-23
2603,,,,0.3043040335178375,85,1723700283.3571012,,335915,,16817.746447086334,102,0.8782283663749695,,,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,usual-grass-23
2604,,,,0.3022245466709137,86,1723700471.3811896,,339821,,17005.770535469055,103,0.8789323568344116,,,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,usual-grass-23
2605,,,,0.29941004514694214,87,1723700659.4125485,,343727,,17193.801894426346,104,0.8800318241119385,,,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,usual-grass-23
2606,,,,0.29535046219825745,88,1723700847.4267747,,347633,,17381.816120624542,105,0.8814195990562439,,,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,usual-grass-23
2607,1.4842716455459595,0.5736885070800781,4.415778160095215,,89,1723701073.0491462,1.4842716455459595,351539,4.415778160095215,17607.438492059708,106,,0.5736885070800781,,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,usual-grass-23
2608,,,,0.2923351228237152,89,1723701073.050726,,351539,,17607.440071821213,107,0.8827595114707947,,,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,usual-grass-23
2609,,,,0.2897532284259796,90,1723701261.2324212,,355445,,17795.621767044067,108,0.8836399912834167,,,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,usual-grass-23
2610,,,,0.2871988117694855,91,1723701449.4148178,,359351,,17983.80416369438,109,0.8847535252571106,,,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,usual-grass-23
2611,,,,0.2842981815338135,92,1723701637.6019065,,363257,,18171.991252422333,110,0.8857463002204895,,,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,usual-grass-23
2612,,,,0.282234251499176,93,1723701825.7816586,,367163,,18360.171004533768,111,0.8867418169975281,,,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,usual-grass-23
2613,1.4534977674484253,0.5701903104782104,4.281895637512207,,94,1723702051.5239692,1.4534977674484253,371069,4.281895637512207,18585.913315057755,112,,0.5701903104782104,,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,usual-grass-23
2614,,,,0.27942797541618347,94,1723702051.5255654,,371069,,18585.91491127014,113,0.8876888155937195,,,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,usual-grass-23
2615,,,,0.27687567472457886,95,1723702239.6281168,,374975,,18774.017462730408,114,0.8887721300125122,,,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,usual-grass-23
2616,,,,0.27494731545448303,96,1723702427.6796975,,378881,,18962.069043397903,115,0.8896825909614563,,,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,usual-grass-23
2617,,,,0.27219051122665405,97,1723702615.7546363,,382787,,19150.143982172012,116,0.8905918002128601,,,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,usual-grass-23
2618,,,,0.27028438448905945,98,1723702803.7958274,,386693,,19338.185173273087,117,0.8917605876922607,,,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,usual-grass-23
2619,1.591966152191162,0.564242959022522,4.919910907745361,,99,1723703029.3933094,1.591966152191162,390599,4.919910907745361,19563.782655239105,118,,0.564242959022522,,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,usual-grass-23
2620,,,,0.26768428087234497,99,1723703029.3948817,,390599,,19563.784227609634,119,0.8927649259567261,,,0,,,31,,,144,3,161,3,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=3; dl=3,,usual-grass-23
2621,,,,1.375449776649475,0,1722846321.8244488,,3905,,254.31877279281616,0,0.552901029586792,,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,worthy-totem-22
2622,,,,1.3403741121292114,1,1722846571.0170624,,7811,,503.51138639450073,1,0.5585455298423767,,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,worthy-totem-22
2623,,,,1.3227999210357666,2,1722846820.185429,,11717,,752.6797530651093,2,0.5629888772964478,,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,worthy-totem-22
2624,,,,1.3074862957000732,3,1722847069.3406026,,15623,,1001.8349266052246,3,0.5666740536689758,,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,worthy-totem-22
2625,1.5404551029205322,0.4828365445137024,4.6671881675720215,,4,1722847366.7405949,1.5404551029205322,19529,4.6671881675720215,1299.234918832779,4,,0.4828365445137024,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,worthy-totem-22
2626,,,,1.2966296672821045,4,1722847366.742331,,19529,,1299.236654996872,5,0.5690891742706299,,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,worthy-totem-22
2627,,,,1.2887834310531616,5,1722847615.971673,,23435,,1548.4659969806671,6,0.5707588791847229,,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,worthy-totem-22
2628,,,,1.2825980186462402,6,1722847865.1974149,,27341,,1797.6917388439178,7,0.5718746185302734,,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,worthy-totem-22
2629,,,,1.2744861841201782,7,1722848114.4497776,,31247,,2046.9441015720367,8,0.573581337928772,,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,worthy-totem-22
2630,,,,1.2687779664993286,8,1722848363.7208574,,35153,,2296.215181350708,9,0.5747233033180237,,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,worthy-totem-22
2631,1.5306724309921265,0.4855612814426422,4.62181282043457,,9,1722848660.3859823,1.5306724309921265,39059,4.62181282043457,2592.8803062438965,10,,0.4855612814426422,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,worthy-totem-22
2632,,,,1.2641953229904175,9,1722848660.3876634,,39059,,2592.8819873332977,11,0.5757128000259399,,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,worthy-totem-22
2633,,,,1.2620599269866943,10,1722848908.9603713,,42965,,2841.454695224762,12,0.5761057734489441,,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,worthy-totem-22
2634,,,,1.2575857639312744,11,1722849157.5023232,,46871,,3089.996647119522,13,0.5770350098609924,,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,worthy-totem-22
2635,,,,1.2523627281188965,12,1722849406.0105057,,50777,,3338.504829645157,14,0.5780432224273682,,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,worthy-totem-22
2636,,,,1.2391093969345093,13,1722849654.504686,,54683,,3586.9990100860596,15,0.5802211761474609,,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,worthy-totem-22
2637,1.4814460277557373,0.4894738793373108,4.39991569519043,,14,1722849951.0982742,1.4814460277557373,58589,4.39991569519043,3883.5925981998444,16,,0.4894738793373108,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,worthy-totem-22
2638,,,,1.205397367477417,14,1722849951.0998933,,58589,,3883.594217300415,17,0.5875781178474426,,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,worthy-totem-22
2639,,,,1.1840099096298218,15,1722850199.615454,,62495,,4132.109777927399,18,0.5942491292953491,,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,worthy-totem-22
2640,,,,1.1718851327896118,16,1722850448.1448247,,66401,,4380.639148712158,19,0.5985516905784607,,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,worthy-totem-22
2641,,,,1.155788540840149,17,1722850696.6918418,,70307,,4629.186165809631,20,0.6035701036453247,,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,worthy-totem-22
2642,,,,1.1444001197814941,18,1722850945.2104995,,74213,,4877.7048234939575,21,0.6069429516792297,,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,worthy-totem-22
2643,1.4301753044128418,0.500356912612915,4.180027961730957,,19,1722851241.737677,1.4301753044128418,78119,4.180027961730957,5174.232001066208,22,,0.500356912612915,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,worthy-totem-22
2644,,,,1.1333423852920532,19,1722851241.7393029,,78119,,5174.233626842499,23,0.6102359294891357,,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,worthy-totem-22
2645,,,,1.124741554260254,20,1722851490.2135947,,82025,,5422.707918643951,24,0.612570583820343,,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,worthy-totem-22
2646,,,,1.1160509586334229,21,1722851738.6841798,,85931,,5671.178503751755,25,0.6151692271232605,,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,worthy-totem-22
2647,,,,1.1084707975387573,22,1722851987.211775,,89837,,5919.706099033356,26,0.6174440979957581,,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,worthy-totem-22
2648,,,,1.0987392663955688,23,1722852235.7368975,,93743,,6168.231221437454,27,0.6201107501983643,,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,worthy-totem-22
2649,1.4101632833480835,0.505286693572998,4.097239017486572,,24,1722852532.3143864,1.4101632833480835,97649,4.097239017486572,6464.808710336685,28,,0.505286693572998,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,worthy-totem-22
2650,,,,1.0897390842437744,24,1722852532.3160126,,97649,,6464.810336589813,29,0.6226863861083984,,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,worthy-totem-22
2651,,,,1.0813835859298706,25,1722852781.151514,,101555,,6713.645838022232,30,0.625199019908905,,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,worthy-totem-22
2652,,,,1.0710465908050537,26,1722853030.1153684,,105461,,6962.609692335129,31,0.6280161738395691,,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,worthy-totem-22
2653,,,,1.0624184608459473,27,1722853279.3628237,,109367,,7211.857147693634,32,0.6303877830505371,,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,worthy-totem-22
2654,,,,1.0551117658615112,28,1722853527.8966422,,113273,,7460.390966176987,33,0.6324853301048279,,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,worthy-totem-22
2655,1.407908320426941,0.5072046518325806,4.088083267211914,,29,1722853824.4733617,1.407908320426941,117179,4.088083267211914,7756.967685699463,34,,0.5072046518325806,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,worthy-totem-22
2656,,,,1.046230435371399,29,1722853824.4750059,,117179,,7756.969329833984,35,0.6348294019699097,,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,worthy-totem-22
2657,,,,1.039687991142273,30,1722854072.9991803,,121085,,8005.493504285812,36,0.636763870716095,,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,worthy-totem-22
2658,,,,1.0300209522247314,31,1722854321.521278,,124991,,8254.015601873398,37,0.63929682970047,,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,worthy-totem-22
2659,,,,1.0208542346954346,32,1722854570.0171425,,128897,,8502.511466503143,38,0.6425226926803589,,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,worthy-totem-22
2660,,,,1.0129927396774292,33,1722854818.4759493,,132803,,8750.970273256302,39,0.6446323394775391,,,0,,,31,,,144,4,161,4,,85,enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,,worthy-totem-22
