,extrapolate_teacher_forcing_acc,epoch,extrapolate_loss,interpolate_loss,train_teacher_forcing_acc,_step,_timestamp,train_loss,trainer/global_step,extrapolate_perplexity,_runtime,interpolate_teacher_forcing_acc,interpolate_perplexity,d_model,n_layers_enc,n_layers_dec,symbol_retrieval,group,name
2375,,9,,,0.7705072164535522,11,1715053287.8601952,0.664557695388794,39059,,10107.007568120956,,,128,2,2,pos_relative,"e_sa=4; e_rca=4; d_sa=4; d_rca=4; d_cross=8; d=128; rca_type=disentangled_v2, symbol_type=pos_relative; el=2; dl=2",deep-glitter-62
2376,,10,,,0.7724883556365967,12,1715054250.3801625,0.6580312252044678,42965,,11069.527535438538,,,128,2,2,pos_relative,"e_sa=4; e_rca=4; d_sa=4; d_rca=4; d_cross=8; d=128; rca_type=disentangled_v2, symbol_type=pos_relative; el=2; dl=2",deep-glitter-62
2377,,11,,,0.7744233012199402,13,1715055213.0249903,0.6517555117607117,46871,,12032.17236328125,,,128,2,2,pos_relative,"e_sa=4; e_rca=4; d_sa=4; d_rca=4; d_cross=8; d=128; rca_type=disentangled_v2, symbol_type=pos_relative; el=2; dl=2",deep-glitter-62
2378,,12,,,0.7757861018180847,14,1715056175.714571,0.6471641063690186,50777,,12994.86194396019,,,128,2,2,pos_relative,"e_sa=4; e_rca=4; d_sa=4; d_rca=4; d_cross=8; d=128; rca_type=disentangled_v2, symbol_type=pos_relative; el=2; dl=2",deep-glitter-62
2379,,13,,,0.7771061062812805,15,1715057138.3628283,0.6427323222160339,54683,,13957.510201215744,,,128,2,2,pos_relative,"e_sa=4; e_rca=4; d_sa=4; d_rca=4; d_cross=8; d=128; rca_type=disentangled_v2, symbol_type=pos_relative; el=2; dl=2",deep-glitter-62
2380,0.7419868111610413,14,0.7348726391792297,0.7348726391792297,,16,1715058336.9494054,,58589,2.085397720336914,15156.096778392792,0.7419868111610413,2.085397720336914,128,2,2,pos_relative,"e_sa=4; e_rca=4; d_sa=4; d_rca=4; d_cross=8; d=128; rca_type=disentangled_v2, symbol_type=pos_relative; el=2; dl=2",deep-glitter-62
2381,,14,,,0.7785982489585876,17,1715058336.9522638,0.6379972100257874,58589,,15156.099636793137,,,128,2,2,pos_relative,"e_sa=4; e_rca=4; d_sa=4; d_rca=4; d_cross=8; d=128; rca_type=disentangled_v2, symbol_type=pos_relative; el=2; dl=2",deep-glitter-62
2382,,15,,,0.7798572778701782,18,1715059299.5342376,0.633791446685791,62495,,16118.681610584259,,,128,2,2,pos_relative,"e_sa=4; e_rca=4; d_sa=4; d_rca=4; d_cross=8; d=128; rca_type=disentangled_v2, symbol_type=pos_relative; el=2; dl=2",deep-glitter-62
2383,,16,,,0.7808091640472412,19,1715060262.1361153,0.6305597424507141,66401,,17081.28348827362,,,128,2,2,pos_relative,"e_sa=4; e_rca=4; d_sa=4; d_rca=4; d_cross=8; d=128; rca_type=disentangled_v2, symbol_type=pos_relative; el=2; dl=2",deep-glitter-62
2384,,17,,,0.7816025614738464,20,1715061224.642513,0.6279426217079163,70307,,18043.789885997772,,,128,2,2,pos_relative,"e_sa=4; e_rca=4; d_sa=4; d_rca=4; d_cross=8; d=128; rca_type=disentangled_v2, symbol_type=pos_relative; el=2; dl=2",deep-glitter-62
2385,,18,,,0.7826584577560425,21,1715062187.1842349,0.6242048740386963,74213,,19006.331607818604,,,128,2,2,pos_relative,"e_sa=4; e_rca=4; d_sa=4; d_rca=4; d_cross=8; d=128; rca_type=disentangled_v2, symbol_type=pos_relative; el=2; dl=2",deep-glitter-62
2386,0.7463082671165466,19,0.7170109152793884,0.7170109152793884,,22,1715063385.6531754,,78119,2.048475503921509,20204.80054831505,0.7463082671165466,2.048475503921509,128,2,2,pos_relative,"e_sa=4; e_rca=4; d_sa=4; d_rca=4; d_cross=8; d=128; rca_type=disentangled_v2, symbol_type=pos_relative; el=2; dl=2",deep-glitter-62
2387,,19,,,0.7836248278617859,23,1715063385.655987,0.621033251285553,78119,,20204.80335998535,,,128,2,2,pos_relative,"e_sa=4; e_rca=4; d_sa=4; d_rca=4; d_cross=8; d=128; rca_type=disentangled_v2, symbol_type=pos_relative; el=2; dl=2",deep-glitter-62
2388,,20,,,0.784487783908844,24,1715064348.3537412,0.6180577278137207,82025,,21167.50111413002,,,128,2,2,pos_relative,"e_sa=4; e_rca=4; d_sa=4; d_rca=4; d_cross=8; d=128; rca_type=disentangled_v2, symbol_type=pos_relative; el=2; dl=2",deep-glitter-62
2389,,21,,,0.7853531837463379,25,1715065311.0294147,0.6151463985443115,85931,,22130.176787614822,,,128,2,2,pos_relative,"e_sa=4; e_rca=4; d_sa=4; d_rca=4; d_cross=8; d=128; rca_type=disentangled_v2, symbol_type=pos_relative; el=2; dl=2",deep-glitter-62
2390,,22,,,0.786043643951416,26,1715066273.7283492,0.612675666809082,89837,,23092.875722169876,,,128,2,2,pos_relative,"e_sa=4; e_rca=4; d_sa=4; d_rca=4; d_cross=8; d=128; rca_type=disentangled_v2, symbol_type=pos_relative; el=2; dl=2",deep-glitter-62
2391,,23,,,0.7863198518753052,27,1715067236.3459597,0.6118627190589905,93743,,24055.493332624435,,,128,2,2,pos_relative,"e_sa=4; e_rca=4; d_sa=4; d_rca=4; d_cross=8; d=128; rca_type=disentangled_v2, symbol_type=pos_relative; el=2; dl=2",deep-glitter-62
2392,0.7503572702407837,24,0.7047834396362305,0.7047834396362305,,28,1715068434.9593234,,97649,2.023585319519043,25254.106696367264,0.7503572702407837,2.023585319519043,128,2,2,pos_relative,"e_sa=4; e_rca=4; d_sa=4; d_rca=4; d_cross=8; d=128; rca_type=disentangled_v2, symbol_type=pos_relative; el=2; dl=2",deep-glitter-62
2393,,24,,,0.7868748307228088,29,1715068434.9621305,0.6098126173019409,97649,,25254.109503507614,,,128,2,2,pos_relative,"e_sa=4; e_rca=4; d_sa=4; d_rca=4; d_cross=8; d=128; rca_type=disentangled_v2, symbol_type=pos_relative; el=2; dl=2",deep-glitter-62
