,_step,train_loss,epoch,_runtime,_timestamp,interpolate_loss,trainer/global_step,extrapolate_teacher_forcing_acc,train_teacher_forcing_acc,interpolate_teacher_forcing_acc,extrapolate_loss,extrapolate_perplexity,interpolate_perplexity,loss_ignore_idx,abstractor_kwargs,output_spec,out_block_size,decoder_kwargs,encoder_kwargs,d_model,n_layers_dec,in_block_size,n_layers_enc,input_spec,out_dim,group,symbol_retrieval,symbol_retrieval_kwargs,name
7365,85,0.5392760038375854,71,22341.232900619507,1715130076.4928896,,281231,,0.8078780770301819,,,,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,polar-shape-66
7366,86,0.5387246012687683,72,22639.38912296295,1715130374.649112,,285137,,0.8081191778182983,,,,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,polar-shape-66
7367,87,0.5381301641464233,73,22937.564487218857,1715130672.8244762,,289043,,0.8083123564720154,,,,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,polar-shape-66
7368,88,,74,23297.744834184647,1715131033.0048232,0.6225967407226562,292949,0.7752071619033813,,0.7752071619033813,0.6225967407226562,1.863936185836792,1.863936185836792,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,polar-shape-66
7369,89,0.5369972586631775,74,23297.74709057808,1715131033.0070796,,292949,,0.8086572885513306,,,,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,polar-shape-66
7370,90,0.5365002751350403,75,23595.95579624176,1715131331.2157853,,296855,,0.8087220788002014,,,,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,polar-shape-66
7371,91,0.5360235571861267,76,23894.15803050995,1715131629.4180195,,300761,,0.8089869618415833,,,,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,polar-shape-66
7372,92,0.5353579521179199,77,24192.439218759537,1715131927.6992078,,304667,,0.8091285824775696,,,,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,polar-shape-66
7373,93,0.534690797328949,78,24490.61434316635,1715132225.8743322,,308573,,0.8093833923339844,,,,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,polar-shape-66
7374,94,,79,24850.88113641739,1715132586.1411254,0.6172864437103271,312479,0.7770184874534607,,0.7770184874534607,0.6172864437103271,1.8540624380111694,1.8540624380111694,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,polar-shape-66
7375,95,0.5341050028800964,79,24850.883222818375,1715132586.1432118,,312479,,0.8094660639762878,,,,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,polar-shape-66
7376,96,0.5341026186943054,80,25149.179532527924,1715132884.4395216,,316385,,0.8095877170562744,,,,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,polar-shape-66
7377,97,0.5338086485862732,81,25447.377041101456,1715133182.6370301,,320291,,0.8096627593040466,,,,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,polar-shape-66
7378,98,0.5332256555557251,82,25745.64851498604,1715133480.908504,,324197,,0.8097982406616211,,,,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,polar-shape-66
7379,99,0.5324704647064209,83,26043.72186255455,1715133778.9818516,,328103,,0.8100426197052002,,,,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,polar-shape-66
7380,100,,84,26403.96717762947,1715134139.2271667,0.6166346073150635,332009,0.7773424983024597,,0.7773424983024597,0.6166346073150635,1.8528515100479126,1.8528515100479126,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,polar-shape-66
7381,101,0.531671404838562,84,26403.96933865547,1715134139.2293277,,332009,,0.8103350400924683,,,,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,polar-shape-66
7382,102,0.5310397744178772,85,26702.087246418,1715134437.3472354,,335915,,0.810486912727356,,,,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,polar-shape-66
7383,103,0.5307773351669312,86,27000.28869700432,1715134735.548686,,339821,,0.8106176257133484,,,,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,polar-shape-66
7384,104,0.5303288102149963,87,27298.439940214157,1715135033.6999292,,343727,,0.8106996417045593,,,,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,polar-shape-66
7385,105,0.5296230912208557,88,27596.48273563385,1715135331.7427247,,347633,,0.8108453750610352,,,,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,polar-shape-66
7386,106,,89,27956.67560148239,1715135691.9355905,0.6130980849266052,351539,0.778282642364502,,0.778282642364502,0.6130980849266052,1.8463115692138672,1.8463115692138672,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,polar-shape-66
7387,107,0.5290991067886353,89,27956.677768468857,1715135691.9377575,,351539,,0.8110315203666687,,,,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,polar-shape-66
7388,108,0.5286158919334412,90,28254.854682445526,1715135990.1146715,,355445,,0.8111966252326965,,,,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,polar-shape-66
7389,109,0.5285199284553528,91,28553.025897026062,1715136288.285886,,359351,,0.8112590909004211,,,,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,polar-shape-66
7390,110,0.5280013084411621,92,28851.19394350052,1715136586.4539325,,363257,,0.8114141225814819,,,,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,polar-shape-66
7391,111,0.527570366859436,93,29149.36399126053,1715136884.6239803,,367163,,0.8115245699882507,,,,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,polar-shape-66
7392,112,,94,29509.657114505768,1715137244.9171035,0.6160356998443604,371069,0.7777573466300964,,0.7777573466300964,0.6160356998443604,1.8517428636550903,1.8517428636550903,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,polar-shape-66
7393,113,0.5270053148269653,94,29509.659222126007,1715137244.9192111,,371069,,0.8116819858551025,,,,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,polar-shape-66
7394,114,0.5265671014785767,95,29807.901980876923,1715137543.16197,,374975,,0.8118000626564026,,,,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,polar-shape-66
7395,115,0.5261205434799194,96,30106.274705171585,1715137841.5346942,,378881,,0.8119733929634094,,,,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,polar-shape-66
7396,116,0.5257967710494995,97,30404.48381304741,1715138139.743802,,382787,,0.8120937347412109,,,,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,polar-shape-66
7397,117,0.5252023339271545,98,30702.681746006012,1715138437.941735,,386693,,0.8122402429580688,,,,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,polar-shape-66
7398,118,,99,31063.1374604702,1715138798.3974495,0.6099483966827393,390599,0.7792226672172546,,0.7792226672172546,0.6099483966827393,1.8405064344406128,1.8405064344406128,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,polar-shape-66
7399,119,0.5247786641120911,99,31063.139621019363,1715138798.39961,,390599,,0.8123729825019836,,,,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,polar-shape-66
7400,0,0.9202178716659546,0,315.3117778301239,1715106847.4297988,,3905,,0.6879882216453552,,,,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,absurd-smoke-65
7401,1,0.810612142086029,1,624.9755930900574,1715107157.093614,,7811,,0.7244185209274292,,,,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,absurd-smoke-65
7402,2,0.7723634839057922,2,934.6317083835602,1715107466.7497294,,11717,,0.736932098865509,,,,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,absurd-smoke-65
7403,3,0.7475072145462036,3,1244.2857339382172,1715107776.403755,,15623,,0.7445359230041504,,,,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,absurd-smoke-65
7404,4,,4,1618.5648710727692,1715108150.682892,0.8401880860328674,19529,0.7095059156417847,,0.7095059156417847,0.8401880860328674,2.316959857940674,2.316959857940674,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,absurd-smoke-65
7405,5,0.7286208271980286,4,1618.5670890808105,1715108150.68511,,19529,,0.750797688961029,,,,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,absurd-smoke-65
7406,6,0.7135804891586304,5,1928.2887876033783,1715108460.4068086,,23435,,0.7555692195892334,,,,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,absurd-smoke-65
7407,7,0.7015661001205444,6,2237.8316838741302,1715108769.949705,,27341,,0.75934237241745,,,,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,absurd-smoke-65
7408,8,0.691417932510376,7,2547.4171681404114,1715109079.5351892,,31247,,0.7624834179878235,,,,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,absurd-smoke-65
7409,9,0.6832863688468933,8,2856.9202291965485,1715109389.0382502,,35153,,0.7650330662727356,,,,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,absurd-smoke-65
7410,10,,9,3231.5397453308105,1715109763.6577663,0.7757574319839478,39059,0.7292990684509277,,0.7292990684509277,0.7757574319839478,2.1724205017089844,2.1724205017089844,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,absurd-smoke-65
7411,11,0.6764900088310242,9,3231.543326854706,1715109763.6613479,,39059,,0.7670659422874451,,,,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,absurd-smoke-65
7412,12,0.6705808043479919,10,3541.419944524765,1715110073.5379655,,42965,,0.7688838839530945,,,,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,absurd-smoke-65
7413,13,0.6649940013885498,11,3851.3056609630585,1715110383.423682,,46871,,0.7706079483032227,,,,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,absurd-smoke-65
7414,14,0.6599522829055786,12,4161.196308374405,1715110693.3143294,,50777,,0.7722237706184387,,,,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,absurd-smoke-65
7415,15,0.6549733281135559,13,4471.039419412613,1715111003.1574404,,54683,,0.7738627195358276,,,,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,absurd-smoke-65
7416,16,,14,4845.677542209625,1715111377.7955632,0.7472413182258606,58589,0.7384117245674133,,0.7384117245674133,0.7472413182258606,2.111353635787964,2.111353635787964,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,absurd-smoke-65
7417,17,0.6499940156936646,14,4845.679729223251,1715111377.7977502,,58589,,0.7754435539245605,,,,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,absurd-smoke-65
7418,18,0.6454511284828186,15,5155.605792045593,1715111687.723813,,62495,,0.7768179774284363,,,,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,absurd-smoke-65
7419,19,0.6407955884933472,16,5465.485164403915,1715111997.6031854,,66401,,0.7782869338989258,,,,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,absurd-smoke-65
7420,20,0.6363953351974487,17,5775.390274047852,1715112307.508295,,70307,,0.7795416116714478,,,,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,absurd-smoke-65
7421,21,0.632358968257904,18,6085.270707130432,1715112617.3887281,,74213,,0.7807571887969971,,,,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,absurd-smoke-65
7422,22,,19,6459.914920568466,1715112992.0329416,0.7220621109008789,78119,0.7457706928253174,,0.7457706928253174,0.7220621109008789,2.058854103088379,2.058854103088379,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,absurd-smoke-65
7423,23,0.628611147403717,19,6459.9171352386475,1715112992.0351562,,78119,,0.7816857695579529,,,,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,absurd-smoke-65
7424,24,0.6246321797370911,20,6769.787608623505,1715113301.9056296,,82025,,0.7828527688980103,,,,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,absurd-smoke-65
7425,25,0.6211902499198914,21,7079.639733791351,1715113611.7577548,,85931,,0.7838580012321472,,,,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,absurd-smoke-65
7426,26,0.6175404787063599,22,7389.5245587825775,1715113921.6425798,,89837,,0.7848026752471924,,,,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,absurd-smoke-65
7427,27,0.6141580939292908,23,7699.43847322464,1715114231.5564942,,93743,,0.7857561707496643,,,,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,absurd-smoke-65
7428,28,,24,8074.1031494140625,1715114606.2211704,0.7004606127738953,97649,0.7519903779029846,,0.7519903779029846,0.7004606127738953,2.014857053756714,2.014857053756714,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,absurd-smoke-65
7429,29,0.6112406849861145,24,8074.105363368988,1715114606.2233844,,97649,,0.7866368293762207,,,,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,absurd-smoke-65
7430,30,0.6082803010940552,25,8384.013014554977,1715114916.1310356,,101555,,0.7874934673309326,,,,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,absurd-smoke-65
7431,31,0.6057824492454529,26,8693.901243209839,1715115226.0192642,,105461,,0.7881839275360107,,,,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,absurd-smoke-65
7432,32,0.6029837727546692,27,9003.713477134705,1715115535.8314981,,109367,,0.7890167236328125,,,,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,absurd-smoke-65
7433,33,0.599685549736023,28,9313.597517251968,1715115845.7155383,,113273,,0.7899419665336609,,,,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,absurd-smoke-65
7434,34,,29,9688.216978549957,1715116220.3349996,0.6886196136474609,117179,0.7557080984115601,,0.7557080984115601,0.6886196136474609,1.9911422729492188,1.9911422729492188,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,absurd-smoke-65
7435,35,0.5969256162643433,29,9688.219193935394,1715116220.337215,,117179,,0.7906567454338074,,,,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,absurd-smoke-65
7436,36,0.5941315293312073,30,9998.087381601334,1715116530.2054026,,121085,,0.7914841771125793,,,,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,absurd-smoke-65
7437,37,0.591854989528656,31,10307.92323923111,1715116840.0412602,,124991,,0.7921172976493835,,,,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,absurd-smoke-65
7438,38,0.589566171169281,32,10617.768898248672,1715117149.8869193,,128897,,0.7928382754325867,,,,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,absurd-smoke-65
7439,39,0.5872097015380859,33,10927.624417304993,1715117459.7424383,,132803,,0.7935007214546204,,,,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,absurd-smoke-65
7440,40,,34,11302.209902524948,1715117834.3279235,0.6810055375099182,136709,0.7577981352806091,,0.7577981352806091,0.6810055375099182,1.9760421514511108,1.9760421514511108,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,absurd-smoke-65
7441,41,0.5856837630271912,34,11302.213131666183,1715117834.3311527,,136709,,0.7939349412918091,,,,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,absurd-smoke-65
7442,42,0.5841697454452515,35,11612.088363409042,1715118144.2063844,,140615,,0.7944690585136414,,,,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,absurd-smoke-65
7443,43,0.5824322700500488,36,11921.92526102066,1715118454.043282,,144521,,0.7948880195617676,,,,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,absurd-smoke-65
7444,44,0.5810617208480835,37,12231.710926771164,1715118763.8289478,,148427,,0.7952943444252014,,,,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,absurd-smoke-65
7445,45,0.5794321298599243,38,12541.583904981613,1715119073.701926,,152333,,0.7958027720451355,,,,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,absurd-smoke-65
7446,46,,39,12916.215159893036,1715119448.333181,0.6703923940658569,156239,0.7607308030128479,,0.7607308030128479,0.6703923940658569,1.9551788568496704,1.9551788568496704,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,absurd-smoke-65
