,trainer/global_step,extrapolate_teacher_forcing_acc,_runtime,extrapolate_loss,extrapolate_perplexity,interpolate_perplexity,_timestamp,interpolate_loss,interpolate_teacher_forcing_acc,train_teacher_forcing_acc,_step,epoch,train_loss,loss_ignore_idx,abstractor_kwargs,output_spec,out_block_size,decoder_kwargs,encoder_kwargs,d_model,n_layers_dec,in_block_size,n_layers_enc,input_spec,out_dim,group,symbol_retrieval,symbol_retrieval_kwargs,name
6003,187487.0,,46622.598699092865,,,,1715269580.87713,,,0.9952983260154724,56.0,47.0,0.015789080411195755,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,smart-water-79
6004,191393.0,,47551.08900022507,,,,1715270509.3674312,,,0.9954139590263367,57.0,48.0,0.01535849366337061,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,smart-water-79
6005,195299.0,0.9995367527008057,48707.42580270767,0.0015218196203932166,1.0015228986740112,1.0015228986740112,1715271665.7042336,0.0015218196203932166,0.9995367527008057,,58.0,49.0,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,smart-water-79
6006,195299.0,,48707.428871393204,,,,1715271665.7073023,,,0.9955503940582275,59.0,49.0,0.014953240752220154,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,smart-water-79
6007,199205.0,,49635.902530908585,,,,1715272594.1809618,,,0.9957359433174133,60.0,50.0,0.014275671914219856,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,smart-water-79
6008,203111.0,,50564.51142287254,,,,1715273522.7898538,,,0.9959133863449097,61.0,51.0,0.013762968592345715,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,smart-water-79
6009,207017.0,,51493.2796227932,,,,1715274451.5580537,,,0.9960508942604065,62.0,52.0,0.01329988893121481,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,smart-water-79
6010,210923.0,,52421.93885374069,,,,1715275380.2172847,,,0.9960758090019226,63.0,53.0,0.013259285129606724,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,smart-water-79
6011,214829.0,0.9997314810752869,53578.15006399155,0.0008856962085701525,1.0008864402770996,1.0008864402770996,1715276536.428495,0.0008856962085701525,0.9997314810752869,,64.0,54.0,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,smart-water-79
6012,214829.0,,53578.152947187424,,,,1715276536.4313781,,,0.9961563944816589,65.0,54.0,0.012995625846087933,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,smart-water-79
6013,218735.0,,54506.87474656105,,,,1715277465.1531775,,,0.9962343573570251,66.0,55.0,0.012703415006399155,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,smart-water-79
6014,222641.0,,55435.73064112663,,,,1715278394.009072,,,0.9963268041610718,67.0,56.0,0.012370486743748188,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,smart-water-79
6015,226547.0,,56364.1595287323,,,,1715279322.4379597,,,0.9964333176612854,68.0,57.0,0.012038093991577625,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,smart-water-79
6016,230453.0,,57292.55175757408,,,,1715280250.8301885,,,0.9964948296546936,69.0,58.0,0.01182500645518303,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,smart-water-79
6017,234359.0,0.999765157699585,58448.59009933472,0.0008137593395076692,1.0008138418197632,1.0008138418197632,1715281406.8685303,0.0008137593395076692,0.999765157699585,,70.0,59.0,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,smart-water-79
6018,234359.0,,58448.593037843704,,,,1715281406.8714688,,,0.9965775012969971,71.0,59.0,0.011561100371181965,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,smart-water-79
6019,238265.0,,59376.97689676285,,,,1715282335.2553277,,,0.9966716170310974,72.0,60.0,0.011294553056359291,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,smart-water-79
6020,242171.0,,60305.5246489048,,,,1715283263.8030798,,,0.996717095375061,73.0,61.0,0.01114824041724205,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,smart-water-79
6021,246077.0,,61234.126549482346,,,,1715284192.4049804,,,0.9968380928039551,74.0,62.0,0.010704387910664082,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,smart-water-79
6022,249983.0,,62162.65391945839,,,,1715285120.9323504,,,0.996894121170044,75.0,63.0,0.010588129982352257,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,smart-water-79
6023,253889.0,0.9997640252113342,63318.791892528534,0.0007429012912325561,1.0007444620132446,1.0007444620132446,1715286277.0703235,0.0007429012912325561,0.9997640252113342,,76.0,64.0,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,smart-water-79
6024,253889.0,,63318.79466223717,,,,1715286277.0730932,,,0.9969924688339233,77.0,64.0,0.010213863104581833,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,smart-water-79
6025,257795.0,,64247.31379699707,,,,1715287205.592228,,,0.9970262050628662,78.0,65.0,0.010133261792361736,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,smart-water-79
6026,261701.0,,65175.82517385483,,,,1715288134.1036048,,,0.9970971941947937,79.0,66.0,0.00991059746593237,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,smart-water-79
6027,265607.0,,66104.42787051201,,,,1715289062.7063015,,,0.997157633304596,80.0,67.0,0.009668598882853985,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,smart-water-79
6028,269513.0,,67032.89443016052,,,,1715289991.172861,,,0.9972044229507446,81.0,68.0,0.009535090997815132,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,smart-water-79
6029,273419.0,0.9997895956039429,68189.14654421806,0.0006774488720111549,1.0006773471832275,1.0006773471832275,1715291147.4249752,0.0006774488720111549,0.9997895956039429,,82.0,69.0,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,smart-water-79
6030,273419.0,,68189.14928984642,,,,1715291147.4277208,,,0.9972279667854309,83.0,69.0,0.009453725069761276,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,smart-water-79
6031,277325.0,,69117.54801464081,,,,1715292075.8264456,,,0.9972558617591858,84.0,70.0,0.009325508028268814,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,smart-water-79
6032,281231.0,,70046.15709257126,,,,1715293004.4355235,,,0.997311532497406,85.0,71.0,0.009177940897643566,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,smart-water-79
6033,285137.0,,70974.82681560516,,,,1715293933.1052465,,,0.9973426461219788,86.0,72.0,0.009096601977944374,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,smart-water-79
6034,289043.0,,71903.28746771812,,,,1715294861.5658987,,,0.9973758459091187,87.0,73.0,0.008952144533395767,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,smart-water-79
6035,292949.0,0.9997559785842896,73059.68272948265,0.0007574835908599198,1.0007576942443848,1.0007576942443848,1715296017.9611604,0.0007574835908599198,0.9997559785842896,,88.0,74.0,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,smart-water-79
6036,292949.0,,73059.68553876877,,,,1715296017.9639697,,,0.9974222183227539,89.0,74.0,0.00882740132510662,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,smart-water-79
6037,296855.0,,73988.10977506638,,,,1715296946.388206,,,0.9974768161773682,90.0,75.0,0.008629753254354,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,smart-water-79
6038,300761.0,,74916.64004254341,,,,1715297874.9184735,,,0.9974905252456665,91.0,76.0,0.008668547496199608,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,smart-water-79
6039,304667.0,,75845.18965625763,,,,1715298803.4680872,,,0.9975272417068481,92.0,77.0,0.008528473787009716,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,smart-water-79
6040,308573.0,,76773.6343035698,,,,1715299731.9127345,,,0.9975152611732483,93.0,78.0,0.008526818826794624,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,smart-water-79
6041,312479.0,0.9998185634613037,77929.7749555111,0.0005964190931990743,1.000596523284912,1.000596523284912,1715300888.0533864,0.0005964190931990743,0.9998185634613037,,94.0,79.0,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,smart-water-79
6042,312479.0,,77929.77772760391,,,,1715300888.0561585,,,0.9975540041923523,95.0,79.0,0.008440417237579823,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,smart-water-79
6043,316385.0,,78858.19392633438,,,,1715301816.4723573,,,0.9975749850273132,96.0,80.0,0.00835997611284256,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,smart-water-79
6044,320291.0,,79786.82307362556,,,,1715302745.1015046,,,0.9976016879081726,97.0,81.0,0.00819694995880127,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,smart-water-79
6045,324197.0,,80715.9296181202,,,,1715303674.208049,,,0.9976392984390259,98.0,82.0,0.008091754280030727,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,smart-water-79
6046,328103.0,,81644.91452670097,,,,1715304603.1929576,,,0.9976271986961365,99.0,83.0,0.008148856461048126,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,smart-water-79
6047,332009.0,0.9998711943626404,82801.67148399353,0.0004163751727901399,1.0004167556762695,1.0004167556762695,1715305759.949915,0.0004163751727901399,0.9998711943626404,,100.0,84.0,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,smart-water-79
6048,332009.0,,82801.67436909676,,,,1715305759.9528,,,0.9976613521575928,101.0,84.0,0.008053489960730076,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,smart-water-79
6049,335915.0,,83730.5981707573,,,,1715306688.8766017,,,0.9976984262466431,102.0,85.0,0.007924452424049377,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,smart-water-79
6050,339821.0,,84659.54352474213,,,,1715307617.8219557,,,0.9977424740791321,103.0,86.0,0.007758773863315582,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,smart-water-79
6051,343727.0,,85588.30292749405,,,,1715308546.5813584,,,0.9977555871009827,104.0,87.0,0.007774569094181061,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,smart-water-79
6052,3905.0,,969.8063364028931,,,,1715216974.9342144,,,0.6680706739425659,0.0,0.0,0.9379531741142273,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,earthy-eon-78
6053,7811.0,,1932.2602589130402,,,,1715217937.3881369,,,0.8688515424728394,1.0,1.0,0.3778674900531769,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,earthy-eon-78
6054,11717.0,,2894.662136077881,,,,1715218899.790014,,,0.9256746172904968,2.0,2.0,0.21923665702342987,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,earthy-eon-78
6055,15623.0,,3857.967241048813,,,,1715219863.095119,,,0.9545196294784546,3.0,3.0,0.1376035511493683,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,earthy-eon-78
6056,19529.0,0.9938513040542603,5059.546226739883,0.019838344305753708,1.0200430154800415,1.0200430154800415,1715221064.6741047,0.019838344305753708,0.9938513040542603,,4.0,4.0,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,earthy-eon-78
6057,19529.0,,5059.549143314362,,,,1715221064.6770213,,,0.9689556956291199,5.0,4.0,0.09541139006614685,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,earthy-eon-78
6058,23435.0,,6024.404540061951,,,,1715222029.532418,,,0.9769566059112549,6.0,5.0,0.07206262648105621,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,earthy-eon-78
6059,27341.0,,6988.181030035019,,,,1715222993.308908,,,0.9817711114883423,7.0,6.0,0.05789193883538246,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,earthy-eon-78
6060,31247.0,,7950.035030126572,,,,1715223955.162908,,,0.984947681427002,8.0,7.0,0.04842348024249077,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,earthy-eon-78
6061,35153.0,,8911.947546243668,,,,1715224917.0754242,,,0.9870404005050659,9.0,8.0,0.04194556549191475,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,earthy-eon-78
6062,39059.0,0.9986659288406372,10109.714893102646,0.004538732580840588,1.004550576210022,1.004550576210022,1715226114.842771,0.004538732580840588,0.9986659288406372,,10.0,9.0,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,earthy-eon-78
6063,39059.0,,10109.71791267395,,,,1715226114.8457906,,,0.9887608289718628,11.0,9.0,0.036751214414834976,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,earthy-eon-78
6064,42965.0,,11071.630331754684,,,,1715227076.7582097,,,0.9901449084281921,12.0,10.0,0.032379746437072754,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,earthy-eon-78
6065,46871.0,,12033.668189525604,,,,1715228038.7960675,,,0.9911670088768005,13.0,11.0,0.029226286336779594,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,earthy-eon-78
6066,50777.0,,12995.62165403366,,,,1715229000.749532,,,0.9917783737182617,14.0,12.0,0.027319131419062614,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,earthy-eon-78
6067,54683.0,,13957.545535326004,,,,1715229962.6734133,,,0.9922299385070801,15.0,13.0,0.02598898857831955,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,earthy-eon-78
6068,58589.0,0.9993978142738342,15155.380747318268,0.002057691803202033,1.0020604133605957,1.0020604133605957,1715231160.5086253,0.002057691803202033,0.9993978142738342,,16.0,14.0,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,earthy-eon-78
6069,58589.0,,15155.383566856384,,,,1715231160.5114448,,,0.9927287697792053,17.0,14.0,0.024336984381079674,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,earthy-eon-78
6070,62495.0,,16117.30499625206,,,,1715232122.4328742,,,0.9930223226547241,18.0,15.0,0.02343999221920967,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,earthy-eon-78
6071,66401.0,,17079.41218805313,,,,1715233084.540066,,,0.9934505224227905,19.0,16.0,0.022030530497431755,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,earthy-eon-78
6072,70307.0,,18041.404194831848,,,,1715234046.5320728,,,0.9940655827522278,20.0,17.0,0.01993480511009693,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,earthy-eon-78
6073,74213.0,,19003.283067703247,,,,1715235008.4109457,,,0.9945120811462402,21.0,18.0,0.018488368019461632,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,earthy-eon-78
6074,78119.0,0.9996398687362671,20200.891174316406,0.001205017208121717,1.001206398010254,1.001206398010254,1715236206.0190523,0.001205017208121717,0.9996398687362671,,22.0,19.0,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,earthy-eon-78
6075,78119.0,,20200.894026756287,,,,1715236206.0219047,,,0.9948710799217224,23.0,19.0,0.017313551157712936,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,earthy-eon-78
6076,82025.0,,21163.500594615936,,,,1715237168.6284726,,,0.9951212406158447,24.0,20.0,0.016538282856345177,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,earthy-eon-78
6077,85931.0,,22128.320786714554,,,,1715238133.4486647,,,0.9954076409339905,25.0,21.0,0.015599184669554234,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,earthy-eon-78
6078,89837.0,,23093.141162633896,,,,1715239098.2690406,,,0.9956086277961731,26.0,22.0,0.014948457479476929,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,earthy-eon-78
6079,93743.0,,24059.557795524597,,,,1715240064.6856735,,,0.9957977533340454,27.0,23.0,0.014355601742863655,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,earthy-eon-78
6080,97649.0,0.9996932148933411,25262.87901520729,0.0010459554614499211,1.0010459423065186,1.0010459423065186,1715241268.0068932,0.0010459554614499211,0.9996932148933411,,28.0,24.0,,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,earthy-eon-78
6081,97649.0,,25262.88192844391,,,,1715241268.0098064,,,0.9959629774093628,29.0,24.0,0.013819110579788685,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,earthy-eon-78
6082,101555.0,,26228.406034708023,,,,1715242233.5339127,,,0.9960132241249084,30.0,25.0,0.013696561567485332,0,,,31,,,128,2,161,2,,85,"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",pos_relative,,earthy-eon-78
