group,name,_wandb.runtime,interpolate_perplexity,epoch,interpolate_teacher_forcing_acc,extrapolate_teacher_forcing_acc,_step,train_teacher_forcing_acc,extrapolate_loss,extrapolate_perplexity,trainer/global_step,_timestamp,interpolate_loss,train_loss,_runtime,d_model,n_layers_enc,n_layers_dec,symbol_retrieval,encoder_kwargs,decoder_kwargs,task,_wandb
"enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",northern-plant-71,,1.000490427017212,99.0,0.9998534321784972,0.9998534321784972,119.0,0.9975910782814026,0.0004903106018900871,1.000490427017212,390599.0,1715169899.6698744,0.0004903106018900871,0.00815968494862318,31058.564254522324,128,2,2,pos_relative,"{'dff': 256, 'causal': False, 'rca_type': 'disentangled_v2', 'activation': 'relu', 'n_heads_sa': 4, 'norm_first': False, 'rca_kwargs': {'use_relative_positional_symbols': True}, 'n_heads_rca': 4, 'dropout_rate': 0.1}","{'dff': 256, 'causal': True, 'rca_type': 'disentangled_v2', 'activation': 'relu', 'n_heads_sa': 8, 'norm_first': False, 'rca_kwargs': {'use_relative_positional_symbols': True}, 'n_heads_rca': 0, 'dropout_rate': 0.1, 'n_heads_cross': 8}",calculus__differentiate,{'runtime': 31058}
"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",lyric-feather-70,,1.0003327131271362,99.0,0.9998957514762878,0.9998957514762878,119.0,0.9981956481933594,0.000332753115799278,1.0003327131271362,390599.0,1715169987.9388072,0.000332753115799278,0.006274554878473282,32295.953569173813,128,2,2,pos_relative,"{'dff': 256, 'causal': False, 'rca_type': 'disentangled_v2', 'activation': 'relu', 'n_heads_sa': 4, 'norm_first': False, 'rca_kwargs': {'use_relative_positional_symbols': True}, 'n_heads_rca': 4, 'dropout_rate': 0.1}","{'dff': 256, 'causal': True, 'rca_type': 'disentangled_v2', 'activation': 'relu', 'n_heads_sa': 4, 'norm_first': False, 'rca_kwargs': {'use_relative_positional_symbols': True}, 'n_heads_rca': 4, 'dropout_rate': 0.1, 'n_heads_cross': 8}",calculus__differentiate,{'runtime': 32295}
"enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",gentle-surf-69,,1.0006881952285769,87.0,0.9997814297676086,0.9997814297676086,104.0,0.9972384572029114,0.0006868771160952747,1.0006881952285769,343727.0,1715215462.4121518,0.0006868771160952747,0.009462646208703518,85881.78967285156,128,2,2,pos_relative,"{'dff': 256, 'causal': False, 'rca_type': 'disentangled_v2', 'activation': 'relu', 'n_heads_sa': 4, 'norm_first': False, 'rca_kwargs': {'use_relative_positional_symbols': True}, 'n_heads_rca': 4, 'dropout_rate': 0.1}","{'dff': 256, 'causal': True, 'rca_type': 'disentangled_v2', 'activation': 'relu', 'n_heads_sa': 8, 'norm_first': False, 'rca_kwargs': {'use_relative_positional_symbols': True}, 'n_heads_rca': 0, 'dropout_rate': 0.1, 'n_heads_cross': 8}",calculus__differentiate,
"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",silvery-valley-68,,1.0001354217529297,99.0,0.9999522566795348,0.9999522566795348,119.0,0.9987999200820924,0.00013642270641867071,1.0001354217529297,390599.0,1715161843.3785987,0.00013642270641867071,0.004254937171936035,32272.984138727188,128,2,2,pos_relative,"{'dff': 256, 'causal': False, 'rca_type': 'disentangled_v2', 'activation': 'relu', 'n_heads_sa': 4, 'norm_first': False, 'rca_kwargs': {'use_relative_positional_symbols': True}, 'n_heads_rca': 4, 'dropout_rate': 0.1}","{'dff': 256, 'causal': True, 'rca_type': 'disentangled_v2', 'activation': 'relu', 'n_heads_sa': 4, 'norm_first': False, 'rca_kwargs': {'use_relative_positional_symbols': True}, 'n_heads_rca': 4, 'dropout_rate': 0.1, 'n_heads_cross': 8}",calculus__differentiate,{'runtime': 32272}
"enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",vital-hill-67,,1.0004832744598389,87.0,0.9998497366905212,0.9998497366905212,104.0,0.9975492358207704,0.00048337283078581095,1.0004832744598389,343727.0,1715193383.4028916,0.00048337283078581095,0.008339486084878445,85497.57964754105,128,2,2,pos_relative,"{'dff': 256, 'causal': False, 'rca_type': 'disentangled_v2', 'activation': 'relu', 'n_heads_sa': 4, 'norm_first': False, 'rca_kwargs': {'use_relative_positional_symbols': True}, 'n_heads_rca': 4, 'dropout_rate': 0.1}","{'dff': 256, 'causal': True, 'rca_type': 'disentangled_v2', 'activation': 'relu', 'n_heads_sa': 8, 'norm_first': False, 'rca_kwargs': {'use_relative_positional_symbols': True}, 'n_heads_rca': 0, 'dropout_rate': 0.1, 'n_heads_cross': 8}",calculus__differentiate,
"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",polar-dust-66,,1.0002905130386353,99.0,0.9999042749404908,0.9999042749404908,119.0,0.9983047246932985,0.0002918661048170179,1.0002905130386353,390599.0,1715138861.725183,0.0002918661048170179,0.005817589815706015,32290.34829902649,128,2,2,pos_relative,"{'dff': 256, 'causal': False, 'rca_type': 'disentangled_v2', 'activation': 'relu', 'n_heads_sa': 4, 'norm_first': False, 'rca_kwargs': {'use_relative_positional_symbols': True}, 'n_heads_rca': 4, 'dropout_rate': 0.1}","{'dff': 256, 'causal': True, 'rca_type': 'disentangled_v2', 'activation': 'relu', 'n_heads_sa': 4, 'norm_first': False, 'rca_kwargs': {'use_relative_positional_symbols': True}, 'n_heads_rca': 4, 'dropout_rate': 0.1, 'n_heads_cross': 8}",calculus__differentiate,{'runtime': 32289}
"enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",soft-capybara-65,,1.0003345012664795,99.0,0.9998990893363952,0.9998990893363952,119.0,0.9977675676345824,0.00033524996251799166,1.0003345012664795,390599.0,1715120369.386067,0.00033524996251799166,0.007591369561851025,31034.397146701813,128,2,2,pos_relative,"{'dff': 256, 'causal': False, 'rca_type': 'disentangled_v2', 'activation': 'relu', 'n_heads_sa': 4, 'norm_first': False, 'rca_kwargs': {'use_relative_positional_symbols': True}, 'n_heads_rca': 4, 'dropout_rate': 0.1}","{'dff': 256, 'causal': True, 'rca_type': 'disentangled_v2', 'activation': 'relu', 'n_heads_sa': 8, 'norm_first': False, 'rca_kwargs': {'use_relative_positional_symbols': True}, 'n_heads_rca': 0, 'dropout_rate': 0.1, 'n_heads_cross': 8}",calculus__differentiate,{'runtime': 31033}
"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",ruby-dust-64,,1.0003678798675537,99.0,0.9998818635940552,0.9998818635940552,119.0,0.9981522560119628,0.0003684815892484039,1.0003678798675537,390599.0,1715107715.5813437,0.0003684815892484039,0.006375769153237343,32267.49275660515,128,2,2,pos_relative,"{'dff': 256, 'causal': False, 'rca_type': 'disentangled_v2', 'activation': 'relu', 'n_heads_sa': 4, 'norm_first': False, 'rca_kwargs': {'use_relative_positional_symbols': True}, 'n_heads_rca': 4, 'dropout_rate': 0.1}","{'dff': 256, 'causal': True, 'rca_type': 'disentangled_v2', 'activation': 'relu', 'n_heads_sa': 4, 'norm_first': False, 'rca_kwargs': {'use_relative_positional_symbols': True}, 'n_heads_rca': 4, 'dropout_rate': 0.1, 'n_heads_cross': 8}",calculus__differentiate,{'runtime': 32267}
"enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",graceful-pyramid-63,,1.000385284423828,99.0,0.999879777431488,0.999879777431488,119.0,0.9976794123649596,0.0003843671001959592,1.000385284423828,390599.0,1715105151.66797,0.0003843671001959592,0.007955629378557205,53494.33637690544,128,2,2,pos_relative,"{'dff': 256, 'causal': False, 'rca_type': 'disentangled_v2', 'activation': 'relu', 'n_heads_sa': 4, 'norm_first': False, 'rca_kwargs': {'use_relative_positional_symbols': True}, 'n_heads_rca': 4, 'dropout_rate': 0.1}","{'dff': 256, 'causal': True, 'rca_type': 'disentangled_v2', 'activation': 'relu', 'n_heads_sa': 8, 'norm_first': False, 'rca_kwargs': {'use_relative_positional_symbols': True}, 'n_heads_rca': 0, 'dropout_rate': 0.1, 'n_heads_cross': 8}",calculus__differentiate,{'runtime': 53492}
"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",classic-tree-62,,1.0003461837768557,84.0,0.999882996082306,0.999882996082306,101.0,0.9980366230010986,0.0003461068554315716,1.0003461837768557,332009.0,1715129163.5460608,0.0003461068554315716,0.006796709261834621,85997.32552886009,128,2,2,pos_relative,"{'dff': 256, 'causal': False, 'rca_type': 'disentangled_v2', 'activation': 'relu', 'n_heads_sa': 4, 'norm_first': False, 'rca_kwargs': {'use_relative_positional_symbols': True}, 'n_heads_rca': 4, 'dropout_rate': 0.1}","{'dff': 256, 'causal': True, 'rca_type': 'disentangled_v2', 'activation': 'relu', 'n_heads_sa': 4, 'norm_first': False, 'rca_kwargs': {'use_relative_positional_symbols': True}, 'n_heads_rca': 4, 'dropout_rate': 0.1, 'n_heads_cross': 8}",calculus__differentiate,
"enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",crimson-galaxy-61,,1.0003252029418943,99.0,0.9998995065689088,0.9998995065689088,119.0,0.9981664419174194,0.0003264603146817535,1.0003252029418943,390599.0,1715075427.6578686,0.0003264603146817535,0.006328136660158634,32263.847182512283,128,2,2,pos_relative,"{'dff': 256, 'causal': False, 'rca_type': 'disentangled_v2', 'activation': 'relu', 'n_heads_sa': 4, 'norm_first': False, 'rca_kwargs': {'use_relative_positional_symbols': True}, 'n_heads_rca': 4, 'dropout_rate': 0.1}","{'dff': 256, 'causal': True, 'rca_type': 'disentangled_v2', 'activation': 'relu', 'n_heads_sa': 4, 'norm_first': False, 'rca_kwargs': {'use_relative_positional_symbols': True}, 'n_heads_rca': 4, 'dropout_rate': 0.1, 'n_heads_cross': 8}",calculus__differentiate,{'runtime': 32263}
"enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=rel_attn, symbol_type=position_relative; el=2; dl=2",jolly-disco-60,,1.0005650520324707,87.0,0.9998144507408142,0.9998144507408142,104.0,0.9977218508720398,0.0005654139094986022,1.0005650520324707,343727.0,1715128861.5749905,0.0005654139094986022,0.007915528491139412,85698.86826348305,128,2,2,pos_relative,"{'dff': 256, 'causal': False, 'rca_type': 'disentangled_v2', 'activation': 'relu', 'n_heads_sa': 4, 'norm_first': False, 'rca_kwargs': {'use_relative_positional_symbols': True}, 'n_heads_rca': 4, 'dropout_rate': 0.1}","{'dff': 256, 'causal': True, 'rca_type': 'disentangled_v2', 'activation': 'relu', 'n_heads_sa': 8, 'norm_first': False, 'rca_kwargs': {'use_relative_positional_symbols': True}, 'n_heads_rca': 0, 'dropout_rate': 0.1, 'n_heads_cross': 8}",calculus__differentiate,
"enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; dec_cross=8; d=144; ra_type=NA, symbol_type=NA; el=2; dl=2",eternal-wave-55,,1.0044149160385132,99.0,0.9985183477401732,0.9985183477401732,119.0,0.9937411546707152,0.004403790924698114,1.0044149160385132,390599.0,1715016251.3809664,0.004403790924698114,0.01949129067361355,13302.408865451813,144,2,2,,"{'dff': 288, 'causal': False, 'n_heads': 8, 'activation': 'relu', 'norm_first': False, 'dropout_rate': 0.1}","{'dff': 288, 'causal': True, 'n_heads': 8, 'activation': 'relu', 'norm_first': False, 'dropout_rate': 0.1, 'n_heads_cross': 8}",calculus__differentiate,{'runtime': 13302}
"enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; dec_cross=8; d=144; ra_type=NA, symbol_type=NA; el=2; dl=2",dulcet-brook-50,,1.0025721788406372,99.0,0.999179184436798,0.999179184436798,119.0,0.9965854287147522,0.0025670258328318596,1.0025721788406372,390599.0,1715002936.0979185,0.0025670258328318596,0.011159840039908886,13334.820932626724,144,2,2,,"{'dff': 288, 'causal': False, 'n_heads': 8, 'activation': 'relu', 'norm_first': False, 'dropout_rate': 0.1}","{'dff': 288, 'causal': True, 'n_heads': 8, 'activation': 'relu', 'norm_first': False, 'dropout_rate': 0.1, 'n_heads_cross': 8}",calculus__differentiate,{'runtime': 13334}
"enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; dec_cross=8; d=144; ra_type=NA, symbol_type=NA; el=2; dl=2",proud-grass-45,,1.0026429891586304,99.0,0.9991549849510192,0.9991549849510192,119.0,0.994653046131134,0.0026393034495413303,1.0026429891586304,390599.0,1715007671.9138975,0.0026393034495413303,0.016829336062073708,31307.639560461044,144,2,2,,"{'dff': 288, 'causal': False, 'n_heads': 8, 'activation': 'relu', 'norm_first': False, 'dropout_rate': 0.1}","{'dff': 288, 'causal': True, 'n_heads': 8, 'activation': 'relu', 'norm_first': False, 'dropout_rate': 0.1, 'n_heads_cross': 8}",calculus__differentiate,{'runtime': 31307}
"enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; dec_cross=8; d=144; ra_type=NA, symbol_type=NA; el=2; dl=2",whole-violet-40,,1.0034265518188477,99.0,0.9988571405410768,0.9988571405410768,119.0,0.995737373828888,0.0034202674869447947,1.0034265518188477,390599.0,1714989549.388771,0.0034202674869447947,0.01370731182396412,13333.882488965988,144,2,2,,"{'dff': 288, 'causal': False, 'n_heads': 8, 'activation': 'relu', 'norm_first': False, 'dropout_rate': 0.1}","{'dff': 288, 'causal': True, 'n_heads': 8, 'activation': 'relu', 'norm_first': False, 'dropout_rate': 0.1, 'n_heads_cross': 8}",calculus__differentiate,{'runtime': 13334}
"enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; dec_cross=8; d=144; ra_type=NA, symbol_type=NA; el=2; dl=2",ancient-snowball-39,,1.0046155452728271,99.0,0.9984772801399232,0.9984772801399232,119.0,0.9937859177589417,0.004602930974215269,1.0046155452728271,390599.0,1714712280.5090165,0.004602930974215269,0.01936926133930683,42844.46747016907,144,2,2,,"{'dff': 288, 'causal': False, 'n_heads': 8, 'activation': 'relu', 'norm_first': False, 'dropout_rate': 0.1}","{'dff': 288, 'causal': True, 'n_heads': 8, 'activation': 'relu', 'norm_first': False, 'dropout_rate': 0.1, 'n_heads_cross': 8}",calculus__differentiate,{'runtime': 42843}
"enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; dec_cross=8; d=144; ra_type=NA, symbol_type=NA; el=2; dl=2",efficient-bush-38,,,,,,,,,,,,,,,144,2,2,,"{'dff': 288, 'causal': False, 'n_heads': 8, 'activation': 'relu', 'norm_first': False, 'dropout_rate': 0.1}","{'dff': 288, 'causal': True, 'n_heads': 8, 'activation': 'relu', 'norm_first': False, 'dropout_rate': 0.1, 'n_heads_cross': 8}",calculus__differentiate,
enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,volcanic-fire-46,,1.2431234121322632,99.0,0.9190053343772888,0.9190053343772888,119.0,0.941203236579895,0.21755985915660855,1.2431234121322632,390599.0,1723922663.2254834,0.21755985915660855,0.1625528782606125,33011.779457330704,128,4,4,position_relative,"{'dff': 256, 'causal': False, 'ra_type': 'relational_attention', 'ra_kwargs': {'use_relative_positional_symbols': True}, 'activation': 'relu', 'n_heads_ra': 4, 'n_heads_sa': 4, 'norm_first': False, 'dropout_rate': 0.1}","{'dff': 256, 'causal': True, 'ra_type': 'relational_attention', 'ra_kwargs': {'use_relative_positional_symbols': True}, 'activation': 'relu', 'n_heads_ra': 0, 'n_heads_sa': 8, 'norm_first': False, 'dropout_rate': 0.1, 'n_heads_cross': 8}",polynomials__expand,{'runtime': 33011}
enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,dazzling-fog-45,,1.212735295295715,99.0,0.9270058870315552,0.9270058870315552,119.0,0.9451794028282166,0.19282327592372897,1.212735295295715,390599.0,1723914173.127729,0.19282327592372897,0.1495203673839569,32843.875223875046,128,4,4,position_relative,"{'dff': 256, 'causal': False, 'ra_type': 'relational_attention', 'ra_kwargs': {'use_relative_positional_symbols': True}, 'activation': 'relu', 'n_heads_ra': 4, 'n_heads_sa': 4, 'norm_first': False, 'dropout_rate': 0.1}","{'dff': 256, 'causal': True, 'ra_type': 'relational_attention', 'ra_kwargs': {'use_relative_positional_symbols': True}, 'activation': 'relu', 'n_heads_ra': 0, 'n_heads_sa': 8, 'norm_first': False, 'dropout_rate': 0.1, 'n_heads_cross': 8}",polynomials__expand,{'runtime': 32843}
enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=4; dl=4,eager-glade-44,,1.3632314205169678,99.0,0.8806130886077881,0.8806130886077881,119.0,0.913615345954895,0.30978482961654663,1.3632314205169678,390599.0,1723912884.636103,0.30978482961654663,0.22923628985881803,32744.13728284836,128,4,4,position_relative,"{'dff': 256, 'causal': False, 'ra_type': 'relational_attention', 'ra_kwargs': {'use_relative_positional_symbols': True}, 'activation': 'relu', 'n_heads_ra': 4, 'n_heads_sa': 4, 'norm_first': False, 'dropout_rate': 0.1}","{'dff': 256, 'causal': True, 'ra_type': 'relational_attention', 'ra_kwargs': {'use_relative_positional_symbols': True}, 'activation': 'relu', 'n_heads_ra': 0, 'n_heads_sa': 8, 'norm_first': False, 'dropout_rate': 0.1, 'n_heads_cross': 8}",polynomials__expand,{'runtime': 32743}
enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,classic-sunset-43,,1.2907975912094116,68.0,0.90337073802948,0.90337073802948,81.0,0.9316160082817078,0.25518912076950073,1.2907975912094116,269513.0,1723940543.1649818,0.25518912076950073,0.18498530983924863,85512.15909481049,128,4,4,position_relative,"{'dff': 256, 'causal': False, 'ra_type': 'relational_attention', 'ra_kwargs': {'use_relative_positional_symbols': True}, 'activation': 'relu', 'n_heads_ra': 4, 'n_heads_sa': 4, 'norm_first': False, 'dropout_rate': 0.1}","{'dff': 256, 'causal': True, 'ra_type': 'relational_attention', 'ra_kwargs': {'use_relative_positional_symbols': True}, 'activation': 'relu', 'n_heads_ra': 4, 'n_heads_sa': 4, 'norm_first': False, 'dropout_rate': 0.1, 'n_heads_cross': 8}",polynomials__expand,
enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,skilled-cosmos-42,,1.426100730895996,68.0,0.8639783263206482,0.8639783263206482,81.0,0.9086855053901672,0.3548682928085327,1.426100730895996,269513.0,1723940502.558137,0.3548682928085327,0.239608034491539,85585.19520497322,128,4,4,position_relative,"{'dff': 256, 'causal': False, 'ra_type': 'relational_attention', 'ra_kwargs': {'use_relative_positional_symbols': True}, 'activation': 'relu', 'n_heads_ra': 4, 'n_heads_sa': 4, 'norm_first': False, 'dropout_rate': 0.1}","{'dff': 256, 'causal': True, 'ra_type': 'relational_attention', 'ra_kwargs': {'use_relative_positional_symbols': True}, 'activation': 'relu', 'n_heads_ra': 4, 'n_heads_sa': 4, 'norm_first': False, 'dropout_rate': 0.1, 'n_heads_cross': 8}",polynomials__expand,
enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,silver-firefly-41,,1.3735793828964231,99.0,0.8767061829566956,0.8767061829566956,119.0,0.9170843958854676,0.3173481822013855,1.3735793828964231,390599.0,1723889631.332949,0.3173481822013855,0.21560874581336975,34966.388396024704,128,4,4,position_relative,"{'dff': 256, 'causal': False, 'ra_type': 'relational_attention', 'ra_kwargs': {'use_relative_positional_symbols': True}, 'activation': 'relu', 'n_heads_ra': 4, 'n_heads_sa': 4, 'norm_first': False, 'dropout_rate': 0.1}","{'dff': 256, 'causal': True, 'ra_type': 'relational_attention', 'ra_kwargs': {'use_relative_positional_symbols': True}, 'activation': 'relu', 'n_heads_ra': 4, 'n_heads_sa': 4, 'norm_first': False, 'dropout_rate': 0.1, 'n_heads_cross': 8}",polynomials__expand,{'runtime': 34966}
enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=3; dl=3,spring-wildflower-40,,1.3673059940338137,97.0,0.883383572101593,0.883383572101593,116.0,0.9059988260269164,0.31276702880859375,1.3673059940338137,382787.0,1723899321.598277,0.31276702880859375,0.2584075331687927,86314.8536760807,128,3,3,position_relative,"{'dff': 256, 'causal': False, 'ra_type': 'relational_attention', 'ra_kwargs': {'use_relative_positional_symbols': True}, 'activation': 'relu', 'n_heads_ra': 4, 'n_heads_sa': 4, 'norm_first': False, 'dropout_rate': 0.1}","{'dff': 256, 'causal': True, 'ra_type': 'relational_attention', 'ra_kwargs': {'use_relative_positional_symbols': True}, 'activation': 'relu', 'n_heads_ra': 0, 'n_heads_sa': 8, 'norm_first': False, 'dropout_rate': 0.1, 'n_heads_cross': 8}",polynomials__expand,
enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=3; dl=3,ancient-planet-39,,1.4208331108093262,96.0,0.8688385486602783,0.8688385486602783,115.0,0.8962761163711548,0.3511607050895691,1.4208331108093262,378881.0,1723897554.178044,0.3511607050895691,0.2822922468185425,85624.0787191391,128,3,3,position_relative,"{'dff': 256, 'causal': False, 'ra_type': 'relational_attention', 'ra_kwargs': {'use_relative_positional_symbols': True}, 'activation': 'relu', 'n_heads_ra': 4, 'n_heads_sa': 4, 'norm_first': False, 'dropout_rate': 0.1}","{'dff': 256, 'causal': True, 'ra_type': 'relational_attention', 'ra_kwargs': {'use_relative_positional_symbols': True}, 'activation': 'relu', 'n_heads_ra': 0, 'n_heads_sa': 8, 'norm_first': False, 'dropout_rate': 0.1, 'n_heads_cross': 8}",polynomials__expand,
enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=3; dl=3,feasible-plasma-38,,1.55107319355011,97.0,0.8322765827178955,0.8322765827178955,116.0,0.8764855861663818,0.43886345624923706,1.55107319355011,382787.0,1723897926.847386,0.43886345624923706,0.32652127742767334,86317.49424910545,128,3,3,position_relative,"{'dff': 256, 'causal': False, 'ra_type': 'relational_attention', 'ra_kwargs': {'use_relative_positional_symbols': True}, 'activation': 'relu', 'n_heads_ra': 4, 'n_heads_sa': 4, 'norm_first': False, 'dropout_rate': 0.1}","{'dff': 256, 'causal': True, 'ra_type': 'relational_attention', 'ra_kwargs': {'use_relative_positional_symbols': True}, 'activation': 'relu', 'n_heads_ra': 0, 'n_heads_sa': 8, 'norm_first': False, 'dropout_rate': 0.1, 'n_heads_cross': 8}",polynomials__expand,
enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=3; dl=3,volcanic-dew-37,,1.3587887287139893,99.0,0.8859434723854065,0.8859434723854065,119.0,0.9127267003059388,0.3065168261528015,1.3587887287139893,390599.0,1723808824.5179155,0.3065168261528015,0.2393660843372345,26385.658155679703,128,3,3,position_relative,"{'dff': 256, 'causal': False, 'ra_type': 'relational_attention', 'ra_kwargs': {'use_relative_positional_symbols': True}, 'activation': 'relu', 'n_heads_ra': 4, 'n_heads_sa': 4, 'norm_first': False, 'dropout_rate': 0.1}","{'dff': 256, 'causal': True, 'ra_type': 'relational_attention', 'ra_kwargs': {'use_relative_positional_symbols': True}, 'activation': 'relu', 'n_heads_ra': 4, 'n_heads_sa': 4, 'norm_first': False, 'dropout_rate': 0.1, 'n_heads_cross': 8}",polynomials__expand,{'runtime': 26384}
enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=3; dl=3,swept-totem-36,,1.4612812995910645,99.0,0.8577530384063721,0.8577530384063721,119.0,0.8938241600990295,0.37922871112823486,1.4612812995910645,390599.0,1723807078.5345483,0.37922871112823486,0.2861534059047699,26144.76609158516,128,3,3,position_relative,"{'dff': 256, 'causal': False, 'ra_type': 'relational_attention', 'ra_kwargs': {'use_relative_positional_symbols': True}, 'activation': 'relu', 'n_heads_ra': 4, 'n_heads_sa': 4, 'norm_first': False, 'dropout_rate': 0.1}","{'dff': 256, 'causal': True, 'ra_type': 'relational_attention', 'ra_kwargs': {'use_relative_positional_symbols': True}, 'activation': 'relu', 'n_heads_ra': 4, 'n_heads_sa': 4, 'norm_first': False, 'dropout_rate': 0.1, 'n_heads_cross': 8}",polynomials__expand,{'runtime': 26144}
enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=3; dl=3,trim-planet-35,,1.36276376247406,99.0,0.8846845030784607,0.8846845030784607,119.0,0.90796160697937,0.3094388544559479,1.36276376247406,390599.0,1723807091.693806,0.3094388544559479,0.25222599506378174,26457.73935699463,128,3,3,position_relative,"{'dff': 256, 'causal': False, 'ra_type': 'relational_attention', 'ra_kwargs': {'use_relative_positional_symbols': True}, 'activation': 'relu', 'n_heads_ra': 4, 'n_heads_sa': 4, 'norm_first': False, 'dropout_rate': 0.1}","{'dff': 256, 'causal': True, 'ra_type': 'relational_attention', 'ra_kwargs': {'use_relative_positional_symbols': True}, 'activation': 'relu', 'n_heads_ra': 4, 'n_heads_sa': 4, 'norm_first': False, 'dropout_rate': 0.1, 'n_heads_cross': 8}",polynomials__expand,{'runtime': 26457}
enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,bumbling-morning-34,,1.2861084938049316,99.0,0.9078550338745116,0.9078550338745116,119.0,0.931993007659912,0.2515418827533722,1.2861084938049316,390599.0,1723794354.8250256,0.2515418827533722,0.18930268287658691,25886.474115610123,144,4,4,,"{'dff': 288, 'causal': False, 'n_heads': 8, 'activation': 'relu', 'norm_first': False, 'dropout_rate': 0.1}","{'dff': 288, 'causal': True, 'n_heads': 8, 'activation': 'relu', 'norm_first': False, 'dropout_rate': 0.1, 'n_heads_cross': 8}",polynomials__expand,{'runtime': 25886}
enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,chocolate-firefly-33,,1.3276307582855225,99.0,0.896922767162323,0.896922767162323,119.0,0.9197903275489808,0.28331345319747925,1.3276307582855225,390599.0,1723782297.1611288,0.28331345319747925,0.2235807180404663,25829.964503765103,144,4,4,,"{'dff': 288, 'causal': False, 'n_heads': 8, 'activation': 'relu', 'norm_first': False, 'dropout_rate': 0.1}","{'dff': 288, 'causal': True, 'n_heads': 8, 'activation': 'relu', 'norm_first': False, 'dropout_rate': 0.1, 'n_heads_cross': 8}",polynomials__expand,{'runtime': 25829}
enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; d_cross=8; d=144; el=4; dl=4,misty-wildflower-32,,1.2676444053649902,99.0,0.9120520949363708,0.9120520949363708,119.0,0.9289714097976683,0.23708632588386536,1.2676444053649902,390599.0,1723780811.7328768,0.23708632588386536,0.1981038004159927,25711.553011894222,144,4,4,,"{'dff': 288, 'causal': False, 'n_heads': 8, 'activation': 'relu', 'norm_first': False, 'dropout_rate': 0.1}","{'dff': 288, 'causal': True, 'n_heads': 8, 'activation': 'relu', 'norm_first': False, 'dropout_rate': 0.1, 'n_heads_cross': 8}",polynomials__expand,{'runtime': 25711}
