,train_teacher_forcing_acc,train_loss,interpolate_loss,trainer/global_step,interpolate_perplexity,_runtime,extrapolate_loss,extrapolate_perplexity,interpolate_teacher_forcing_acc,epoch,extrapolate_teacher_forcing_acc,_timestamp,_step,loss_ignore_idx,abstractor_kwargs,output_spec,out_block_size,decoder_kwargs,encoder_kwargs,d_model,n_layers_dec,in_block_size,n_layers_enc,input_spec,out_dim,group,symbol_retrieval,symbol_retrieval_kwargs,name
3724,,,0.2953294813632965,39059,1.3436309099197388,10059.490636348724,0.2953294813632965,1.3436309099197388,0.8620010018348694,9,0.8620010018348694,1722769174.3870764,10,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,position_relative,,jolly-universe-15
3725,0.8685713410377502,0.2648065388202667,,39059,,10059.493120193481,,,,9,,1722769174.3895602,11,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,position_relative,,jolly-universe-15
3726,0.8703675866127014,0.2594417631626129,,42965,,11041.392133712769,,,,10,,1722770156.2885737,12,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,position_relative,,jolly-universe-15
3727,0.8717430233955383,0.25486478209495544,,46871,,12023.322109937668,,,,11,,1722771138.21855,13,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,position_relative,,jolly-universe-15
3728,0.873038113117218,0.2509254515171051,,50777,,13004.965134859085,,,,12,,1722772119.861575,14,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,position_relative,,jolly-universe-15
3729,0.8740676045417786,0.24736838042736053,,54683,,13986.088335037231,,,,13,,1722773100.984775,15,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,position_relative,,jolly-universe-15
3730,,,0.26911240816116333,58589,1.3088535070419312,15084.80728149414,0.26911240816116333,1.3088535070419312,0.869705319404602,14,0.869705319404602,1722774199.7037215,16,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,position_relative,,jolly-universe-15
3731,0.8750136494636536,0.2444971203804016,,58589,,15084.809734344482,,,,14,,1722774199.7061744,17,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,position_relative,,jolly-universe-15
3732,0.8757423162460327,0.24190056324005127,,62495,,16066.579625606537,,,,15,,1722775181.4760656,18,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,position_relative,,jolly-universe-15
3733,0.8763067126274109,0.23962146043777466,,66401,,17048.336871385574,,,,16,,1722776163.2333114,19,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,position_relative,,jolly-universe-15
3734,0.8770528435707092,0.23752166330814362,,70307,,18029.844301462173,,,,17,,1722777144.7407415,20,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,position_relative,,jolly-universe-15
3735,0.8776258826255798,0.235605388879776,,74213,,19011.24042057991,,,,18,,1722778126.1368606,21,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,position_relative,,jolly-universe-15
3736,,,0.25777414441108704,78119,1.2940938472747803,20109.644365787506,0.25777414441108704,1.2940938472747803,0.8733551502227783,19,0.8733551502227783,1722779224.5408058,22,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,position_relative,,jolly-universe-15
3737,0.8782123923301697,0.23381951451301575,,78119,,20109.64685702324,,,,19,,1722779224.543297,23,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,position_relative,,jolly-universe-15
3738,0.8787225484848022,0.23204658925533295,,82025,,21091.71312236786,,,,20,,1722780206.6095624,24,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,position_relative,,jolly-universe-15
3739,0.879330039024353,0.23040956258773804,,85931,,22073.229799747467,,,,21,,1722781188.1262398,25,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,position_relative,,jolly-universe-15
3740,0.879763126373291,0.2288367748260498,,89837,,23054.581213712692,,,,22,,1722782169.4776537,26,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,position_relative,,jolly-universe-15
3741,0.8802781105041504,0.22730444371700287,,93743,,24036.04091978073,,,,23,,1722783150.9373598,27,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,position_relative,,jolly-universe-15
3742,,,0.24752837419509888,97649,1.280898094177246,25134.257694721222,0.24752837419509888,1.280898094177246,0.8760685324668884,24,0.8760685324668884,1722784249.1541348,28,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,position_relative,,jolly-universe-15
3743,0.8807376027107239,0.22595039010047913,,97649,,25134.26013803482,,,,24,,1722784249.156578,29,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,position_relative,,jolly-universe-15
3744,0.8812485337257385,0.22447369992733002,,101555,,26115.916108369827,,,,25,,1722785230.8125484,30,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,position_relative,,jolly-universe-15
3745,0.8815739154815674,0.22326920926570892,,105461,,27097.37214398384,,,,26,,1722786212.268584,31,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,position_relative,,jolly-universe-15
3746,0.8820376992225647,0.22201287746429443,,109367,,28078.728153705597,,,,27,,1722787193.6245937,32,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,position_relative,,jolly-universe-15
3747,0.8823915123939514,0.22071686387062073,,113273,,29060.07988858223,,,,28,,1722788174.9763286,33,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,position_relative,,jolly-universe-15
3748,,,0.23940159380435944,117179,1.2705296277999878,30158.06440258026,0.23940159380435944,1.2705296277999878,0.878874659538269,29,0.878874659538269,1722789272.9608426,34,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,position_relative,,jolly-universe-15
3749,0.8827817440032959,0.2194814234972,,117179,,30158.066843748093,,,,29,,1722789272.9632838,35,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,position_relative,,jolly-universe-15
3750,0.8832501769065857,0.21829909086227417,,121085,,31140.0626809597,,,,30,,1722790254.959121,36,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,position_relative,,jolly-universe-15
3751,0.8834541440010071,0.2172430157661438,,124991,,32121.566693782806,,,,31,,1722791236.4631338,37,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,position_relative,,jolly-universe-15
3752,0.8838114142417908,0.21637776494026184,,128897,,33102.87164235115,,,,32,,1722792217.7680824,38,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,position_relative,,jolly-universe-15
3753,0.8839806914329529,0.21554359793663025,,132803,,34084.03474736214,,,,33,,1722793198.9311874,39,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,position_relative,,jolly-universe-15
3754,,,0.23539136350154877,136709,1.2654435634613037,35182.16380929947,0.23539136350154877,1.2654435634613037,0.8804278373718262,34,0.8804278373718262,1722794297.0602493,40,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,position_relative,,jolly-universe-15
3755,0.8842077255249023,0.2146809995174408,,136709,,35182.16626548767,,,,34,,1722794297.0627055,41,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,position_relative,,jolly-universe-15
3756,0.8844547867774963,0.21386800706386566,,140615,,36163.88139986992,,,,35,,1722795278.77784,42,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,position_relative,,jolly-universe-15
3757,0.8847435116767883,0.21319755911827087,,144521,,37145.26259994507,,,,36,,1722796260.15904,43,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,position_relative,,jolly-universe-15
3758,0.884857177734375,0.21254658699035645,,148427,,38126.94317483902,,,,37,,1722797241.8396149,44,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,position_relative,,jolly-universe-15
3759,0.8851049542427063,0.21196986734867096,,152333,,39108.239346027374,,,,38,,1722798223.135786,45,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,position_relative,,jolly-universe-15
3760,,,0.2322070598602295,156239,1.2614190578460693,40206.76405572891,0.2322070598602295,1.2614190578460693,0.8808621168136597,39,0.8808621168136597,1722799321.6604958,46,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,position_relative,,jolly-universe-15
3761,0.8852041363716125,0.21128696203231812,,156239,,40206.7664475441,,,,39,,1722799321.6628876,47,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,position_relative,,jolly-universe-15
3762,0.8854498267173767,0.21066519618034363,,160145,,41188.79227948189,,,,40,,1722800303.6887195,48,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,position_relative,,jolly-universe-15
3763,0.8855531811714172,0.21013791859149933,,164051,,42170.12601900101,,,,41,,1722801285.022459,49,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,position_relative,,jolly-universe-15
3764,0.8857067227363586,0.2095775604248047,,167957,,43151.58941197395,,,,42,,1722802266.485852,50,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,position_relative,,jolly-universe-15
3765,0.8859068155288696,0.20913441479206085,,171863,,44133.140577316284,,,,43,,1722803248.0370173,51,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,position_relative,,jolly-universe-15
3766,,,0.22757424414157867,175769,1.2555887699127197,45231.787326574326,0.22757424414157867,1.2555887699127197,0.8827149271965027,44,0.8827149271965027,1722804346.6837666,52,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,position_relative,,jolly-universe-15
3767,0.8860296010971069,0.2086656391620636,,175769,,45231.7900185585,,,,44,,1722804346.6864586,53,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,position_relative,,jolly-universe-15
3768,0.8861702680587769,0.2082141488790512,,179675,,46213.71866321564,,,,45,,1722805328.6151032,54,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,position_relative,,jolly-universe-15
3769,0.8863396644592285,0.20776627957820892,,183581,,47194.80880475044,,,,46,,1722806309.7052448,55,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,position_relative,,jolly-universe-15
3770,0.8864766955375671,0.20722202956676483,,187487,,48176.076189279556,,,,47,,1722807290.9726293,56,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,position_relative,,jolly-universe-15
3771,0.8865547180175781,0.20690344274044037,,191393,,49157.32533431053,,,,48,,1722808272.2217743,57,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,position_relative,,jolly-universe-15
3772,,,0.22335009276866913,195299,1.2502927780151367,50255.34562802315,0.22335009276866913,1.2502927780151367,0.8837137818336487,49,0.8837137818336487,1722809370.242068,58,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,position_relative,,jolly-universe-15
3773,0.8866320848464966,0.2064047008752823,,195299,,50255.3480553627,,,,49,,1722809370.2444954,59,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,position_relative,,jolly-universe-15
3774,0.886742115020752,0.205909863114357,,199205,,51237.00686073303,,,,50,,1722810351.9033008,60,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,position_relative,,jolly-universe-15
3775,0.8869218826293945,0.2057042270898819,,203111,,52218.17193698883,,,,51,,1722811333.068377,61,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,position_relative,,jolly-universe-15
3776,0.8870366215705872,0.20520812273025513,,207017,,53199.26198840141,,,,52,,1722812314.1584284,62,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,position_relative,,jolly-universe-15
3777,0.8870645761489868,0.20496615767478943,,210923,,54180.40772366524,,,,53,,1722813295.3041637,63,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,position_relative,,jolly-universe-15
3778,,,0.22273053228855133,214829,1.2495185136795044,55278.5055000782,0.22273053228855133,1.2495185136795044,0.8840526938438416,54,0.8840526938438416,1722814393.40194,64,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,position_relative,,jolly-universe-15
3779,0.8871172666549683,0.20467418432235718,,214829,,55278.50790929794,,,,54,,1722814393.4043493,65,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,position_relative,,jolly-universe-15
3780,0.887286365032196,0.20428937673568726,,218735,,56259.94315338135,,,,55,,1722815374.8395934,66,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,position_relative,,jolly-universe-15
3781,0.887365996837616,0.2039029747247696,,222641,,57241.001630306244,,,,56,,1722816355.8980703,67,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,position_relative,,jolly-universe-15
3782,0.8874741196632385,0.20353512465953827,,226547,,58222.17081570625,,,,57,,1722817337.0672557,68,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,position_relative,,jolly-universe-15
3783,0.8875858783721924,0.2033267468214035,,230453,,59203.37934947014,,,,58,,1722818318.2757895,69,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,position_relative,,jolly-universe-15
3784,,,0.22048406302928925,234359,1.2467126846313477,60301.275923490524,0.22048406302928925,1.2467126846313477,0.8845401406288147,59,0.8845401406288147,1722819416.1723635,70,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,position_relative,,jolly-universe-15
3785,0.8876070380210876,0.20305345952510834,,234359,,60301.27829384804,,,,59,,1722819416.1747339,71,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,position_relative,,jolly-universe-15
3786,0.8877002596855164,0.20269443094730377,,238265,,61282.504118680954,,,,60,,1722820397.4005587,72,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,position_relative,,jolly-universe-15
3787,0.8878138661384583,0.2024621069431305,,242171,,62263.32501387596,,,,61,,1722821378.221454,73,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,position_relative,,jolly-universe-15
3788,0.8877819776535034,0.2021329402923584,,246077,,63244.67931675911,,,,62,,1722822359.5757568,74,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,position_relative,,jolly-universe-15
3789,0.8879278898239136,0.20190604031085968,,249983,,64225.65321683884,,,,63,,1722823340.5496569,75,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,position_relative,,jolly-universe-15
3790,,,0.2187141329050064,253889,1.2445074319839478,65323.88934278488,0.2187141329050064,1.2445074319839478,0.8847237229347229,64,0.8847237229347229,1722824438.7857828,76,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,position_relative,,jolly-universe-15
3791,0.8880616426467896,0.20155803859233856,,253889,,65323.8917555809,,,,64,,1722824438.7881956,77,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,position_relative,,jolly-universe-15
3792,0.8881338834762573,0.20130541920661926,,257795,,66307.45077490807,,,,65,,1722825422.347215,78,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,position_relative,,jolly-universe-15
3793,0.8881944417953491,0.20104876160621643,,261701,,67289.52887821198,,,,66,,1722826404.4253182,79,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,position_relative,,jolly-universe-15
3794,0.8882021903991699,0.20074139535427094,,265607,,68270.58673977852,,,,67,,1722827385.4831798,80,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,position_relative,,jolly-universe-15
3795,0.8883249759674072,0.2006010264158249,,269513,,69251.5706436634,,,,68,,1722828366.4670837,81,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,position_relative,,jolly-universe-15
3796,,,0.21695145964622498,273419,1.2423173189163208,70351.13009667397,0.21695145964622498,1.2423173189163208,0.8855743408203125,69,0.8855743408203125,1722829466.0265367,82,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,position_relative,,jolly-universe-15
3797,0.888336181640625,0.20031726360321045,,273419,,70351.14265084267,,,,69,,1722829466.0390909,83,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,position_relative,,jolly-universe-15
3798,0.8884380459785461,0.20011495053768158,,277325,,71336.58700060844,,,,70,,1722830451.4834406,84,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,position_relative,,jolly-universe-15
3799,0.8885025382041931,0.19986219704151154,,281231,,72321.65158343315,,,,71,,1722831436.5480235,85,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,position_relative,,jolly-universe-15
3800,0.8885771036148071,0.19957199692726135,,285137,,73304.29321622849,,,,72,,1722832419.1896563,86,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,position_relative,,jolly-universe-15
3801,0.8886733055114746,0.19948415458202362,,289043,,74285.91060709953,,,,73,,1722833400.8070471,87,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,position_relative,,jolly-universe-15
3802,,,0.21544158458709717,292949,1.2404417991638184,75383.88740158081,0.21544158458709717,1.2404417991638184,0.8862106204032898,74,0.8862106204032898,1722834498.7838416,88,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,position_relative,,jolly-universe-15
3803,0.888751208782196,0.19924138486385345,,292949,,75383.88982367516,,,,74,,1722834498.7862637,89,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,position_relative,,jolly-universe-15
3804,0.88872891664505,0.1989557296037674,,296855,,76366.66819095612,,,,75,,1722835481.564631,90,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,position_relative,,jolly-universe-15
3805,0.8888860940933228,0.19875851273536682,,300761,,77348.97821879387,,,,76,,1722836463.8746588,91,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,position_relative,,jolly-universe-15
3806,0.8889223337173462,0.1984850913286209,,304667,,78331.60353827477,,,,77,,1722837446.4999783,92,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,position_relative,,jolly-universe-15
3807,0.888963520526886,0.1983598917722702,,308573,,79313.98819732666,,,,78,,1722838428.8846374,93,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,position_relative,,jolly-universe-15
3808,,,0.2131577879190445,312479,1.2376106977462769,80413.60873961449,0.2131577879190445,1.2376106977462769,0.8864551782608032,79,0.8864551782608032,1722839528.5051796,94,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,position_relative,,jolly-universe-15
3809,0.8890950679779053,0.1980656236410141,,312479,,80413.61115193367,,,,79,,1722839528.507592,95,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,position_relative,,jolly-universe-15
3810,0.8890434503555298,0.1978524923324585,,316385,,81396.40319752693,,,,80,,1722840511.2996376,96,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,position_relative,,jolly-universe-15
3811,0.8892316818237305,0.19772875308990479,,320291,,82376.93359446526,,,,81,,1722841491.8300345,97,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,position_relative,,jolly-universe-15
3812,0.8892249464988708,0.19762687385082245,,324197,,83356.353256464,,,,82,,1722842471.2496965,98,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,position_relative,,jolly-universe-15
3813,0.8892372250556946,0.19738279283046722,,328103,,84335.7684662342,,,,83,,1722843450.6649063,99,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,position_relative,,jolly-universe-15
3814,,,0.21491479873657227,332009,1.2397887706756592,85432.05853557587,0.21491479873657227,1.2397887706756592,0.8862208127975464,84,0.8862208127975464,1722844546.9549756,100,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,position_relative,,jolly-universe-15
3815,0.8893166184425354,0.19720007479190826,,332009,,85432.06094026566,,,,84,,1722844546.9573803,101,0,,,31,,,128,4,161,4,,85,enc_sa=4; enc_ra=4; dec_sa=4; dec_ra=4; d_cross=8; d=128; el=4; dl=4,position_relative,,jolly-universe-15
3816,0.7366601824760437,0.7071673274040222,,3905,,247.58707475662231,,,,0,,1722753748.4359198,0,0,,,31,,,128,3,161,3,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=3; dl=3,position_relative,,peachy-aardvark-14
3817,0.7968806028366089,0.49926668405532837,,7811,,487.6476593017578,,,,1,,1722753988.4965043,1,0,,,31,,,128,3,161,3,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=3; dl=3,position_relative,,peachy-aardvark-14
3818,0.8193359375,0.4272185266017914,,11717,,727.6762113571167,,,,2,,1722754228.5250564,2,0,,,31,,,128,3,161,3,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=3; dl=3,position_relative,,peachy-aardvark-14
3819,0.8315366506576538,0.38676172494888306,,15623,,967.6820864677429,,,,3,,1722754468.5309315,3,0,,,31,,,128,3,161,3,,85,enc_sa=4; enc_ra=4; dec_sa=8; dec_ra=0; d_cross=8; d=128; el=3; dl=3,position_relative,,peachy-aardvark-14
