,train_teacher_forcing_acc,trainer/global_step,epoch,extrapolate_teacher_forcing_acc,train_loss,extrapolate_loss,_step,_runtime,interpolate_teacher_forcing_acc,extrapolate_perplexity,interpolate_perplexity,_timestamp,interpolate_loss,loss_ignore_idx,abstractor_kwargs,output_spec,out_block_size,decoder_kwargs,encoder_kwargs,d_model,n_layers_dec,in_block_size,n_layers_enc,input_spec,out_dim,group,symbol_retrieval,symbol_retrieval_kwargs,name
5352,0.8846726417541504,226547,57,,0.32819321751594543,,68,16654.670496702194,,,,1715704468.5229406,,0,,,31,,,128,2,161,2,,85,"enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=NA, symbol_type=NA; el=2; dl=2",,,dauntless-pyramid-82
5353,0.8855690956115723,230453,58,,0.32585176825523376,,69,16929.87615609169,,,,1715704743.7286,,0,,,31,,,128,2,161,2,,85,"enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=NA, symbol_type=NA; el=2; dl=2",,,dauntless-pyramid-82
5354,,234359,59,0.9032902121543884,,0.299587607383728,70,17269.00212788582,0.9032902121543884,1.349547028541565,1.349547028541565,1715705082.8545718,0.299587607383728,0,,,31,,,128,2,161,2,,85,"enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=NA, symbol_type=NA; el=2; dl=2",,,dauntless-pyramid-82
5355,0.8864113688468933,234359,59,,0.323663592338562,,71,17269.00515127182,,,,1715705082.8575952,,0,,,31,,,128,2,161,2,,85,"enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=NA, symbol_type=NA; el=2; dl=2",,,dauntless-pyramid-82
5356,0.8872584104537964,238265,60,,0.32130616903305054,,72,17544.194938659668,,,,1715705358.0473826,,0,,,31,,,128,2,161,2,,85,"enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=NA, symbol_type=NA; el=2; dl=2",,,dauntless-pyramid-82
5357,0.8881143927574158,242171,61,,0.3188112676143646,,73,17819.375373840332,,,,1715705633.2278178,,0,,,31,,,128,2,161,2,,85,"enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=NA, symbol_type=NA; el=2; dl=2",,,dauntless-pyramid-82
5358,0.8889408707618713,246077,62,,0.31671789288520813,,74,18094.53182721138,,,,1715705908.3842711,,0,,,31,,,128,2,161,2,,85,"enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=NA, symbol_type=NA; el=2; dl=2",,,dauntless-pyramid-82
5359,0.8896880149841309,249983,63,,0.314775675535202,,75,18369.69192647934,,,,1715706183.5443704,,0,,,31,,,128,2,161,2,,85,"enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=NA, symbol_type=NA; el=2; dl=2",,,dauntless-pyramid-82
5360,,253889,64,0.9050913453102112,,0.291733056306839,76,18708.33869957924,0.9050913453102112,1.3389852046966553,1.3389852046966553,1715706522.1911435,0.291733056306839,0,,,31,,,128,2,161,2,,85,"enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=NA, symbol_type=NA; el=2; dl=2",,,dauntless-pyramid-82
5361,0.8904482126235962,253889,64,,0.31196603178977966,,77,18708.341809988022,,,,1715706522.194254,,0,,,31,,,128,2,161,2,,85,"enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=NA, symbol_type=NA; el=2; dl=2",,,dauntless-pyramid-82
5362,0.8912807703018188,257795,65,,0.309855192899704,,78,18983.336195230484,,,,1715706797.1886392,,0,,,31,,,128,2,161,2,,85,"enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=NA, symbol_type=NA; el=2; dl=2",,,dauntless-pyramid-82
5363,0.8920226097106934,261701,66,,0.3074343204498291,,79,19258.332617998123,,,,1715707072.185062,,0,,,31,,,128,2,161,2,,85,"enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=NA, symbol_type=NA; el=2; dl=2",,,dauntless-pyramid-82
5364,0.8929016590118408,265607,67,,0.3048659563064575,,80,19533.313185930252,,,,1715707347.1656299,,0,,,31,,,128,2,161,2,,85,"enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=NA, symbol_type=NA; el=2; dl=2",,,dauntless-pyramid-82
5365,0.8938694596290588,269513,68,,0.30231162905693054,,81,19808.299077749252,,,,1715707622.1515217,,0,,,31,,,128,2,161,2,,85,"enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=NA, symbol_type=NA; el=2; dl=2",,,dauntless-pyramid-82
5366,,273419,69,0.9055101871490479,,0.2837268114089966,82,20147.061802625656,0.9055101871490479,1.328287124633789,1.328287124633789,1715707960.9142466,0.2837268114089966,0,,,31,,,128,2,161,2,,85,"enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=NA, symbol_type=NA; el=2; dl=2",,,dauntless-pyramid-82
5367,0.8949027061462402,273419,69,,0.2992400527000427,,83,20147.064836263657,,,,1715707960.9172802,,0,,,31,,,128,2,161,2,,85,"enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=NA, symbol_type=NA; el=2; dl=2",,,dauntless-pyramid-82
5368,0.8959026336669922,277325,70,,0.2955772280693054,,84,20422.06379199028,,,,1715708235.916236,,0,,,31,,,128,2,161,2,,85,"enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=NA, symbol_type=NA; el=2; dl=2",,,dauntless-pyramid-82
5369,0.8968889117240906,281231,71,,0.2922952175140381,,85,20697.05216360092,,,,1715708510.9046075,,0,,,31,,,128,2,161,2,,85,"enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=NA, symbol_type=NA; el=2; dl=2",,,dauntless-pyramid-82
5370,0.8975916504859924,285137,72,,0.2895185351371765,,86,20972.04280114174,,,,1715708785.895245,,0,,,31,,,128,2,161,2,,85,"enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=NA, symbol_type=NA; el=2; dl=2",,,dauntless-pyramid-82
5371,0.8982741832733154,289043,73,,0.2871169447898865,,87,21247.035208940506,,,,1715709060.8876529,,0,,,31,,,128,2,161,2,,85,"enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=NA, symbol_type=NA; el=2; dl=2",,,dauntless-pyramid-82
5372,,292949,74,0.9098058938980103,,0.26721295714378357,88,21585.596979618073,0.9098058938980103,1.3065245151519775,1.3065245151519775,1715709399.4494236,0.26721295714378357,0,,,31,,,128,2,161,2,,85,"enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=NA, symbol_type=NA; el=2; dl=2",,,dauntless-pyramid-82
5373,0.898887574672699,292949,74,,0.2853088080883026,,89,21585.59998011589,,,,1715709399.452424,,0,,,31,,,128,2,161,2,,85,"enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=NA, symbol_type=NA; el=2; dl=2",,,dauntless-pyramid-82
5374,0.8995051980018616,296855,75,,0.28286314010620117,,90,21860.58583164215,,,,1715709674.4382756,,0,,,31,,,128,2,161,2,,85,"enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=NA, symbol_type=NA; el=2; dl=2",,,dauntless-pyramid-82
5375,0.9000325202941895,300761,76,,0.28138887882232666,,91,22135.585211992264,,,,1715709949.437656,,0,,,31,,,128,2,161,2,,85,"enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=NA, symbol_type=NA; el=2; dl=2",,,dauntless-pyramid-82
5376,0.9007353186607361,304667,77,,0.2792051434516907,,92,22410.553079366684,,,,1715710224.4055233,,0,,,31,,,128,2,161,2,,85,"enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=NA, symbol_type=NA; el=2; dl=2",,,dauntless-pyramid-82
5377,0.9010984301567078,308573,78,,0.27795711159706116,,93,22685.550184488297,,,,1715710499.4026284,,0,,,31,,,128,2,161,2,,85,"enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=NA, symbol_type=NA; el=2; dl=2",,,dauntless-pyramid-82
5378,,312479,79,0.9115560054779053,,0.26214736700057983,94,23024.56640601158,0.9115560054779053,1.299924612045288,1.299924612045288,1715710838.41885,0.26214736700057983,0,,,31,,,128,2,161,2,,85,"enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=NA, symbol_type=NA; el=2; dl=2",,,dauntless-pyramid-82
5379,0.9017717242240906,312479,79,,0.27585333585739136,,95,23024.58512711525,,,,1715710838.437571,,0,,,31,,,128,2,161,2,,85,"enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=NA, symbol_type=NA; el=2; dl=2",,,dauntless-pyramid-82
5380,0.9023646712303162,316385,80,,0.2741236388683319,,96,23299.735056877136,,,,1715711113.5875008,,0,,,31,,,128,2,161,2,,85,"enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=NA, symbol_type=NA; el=2; dl=2",,,dauntless-pyramid-82
5381,0.902888298034668,320291,81,,0.2722172141075134,,97,23574.91016960144,,,,1715711388.7626135,,0,,,31,,,128,2,161,2,,85,"enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=NA, symbol_type=NA; el=2; dl=2",,,dauntless-pyramid-82
5382,0.9031665921211243,324197,82,,0.2712549865245819,,98,23850.156717538834,,,,1715711664.0091615,,0,,,31,,,128,2,161,2,,85,"enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=NA, symbol_type=NA; el=2; dl=2",,,dauntless-pyramid-82
5383,0.9036109447479248,328103,83,,0.2697432041168213,,99,24125.34401679039,,,,1715711939.1964607,,0,,,31,,,128,2,161,2,,85,"enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=NA, symbol_type=NA; el=2; dl=2",,,dauntless-pyramid-82
5384,,332009,84,0.9113854169845581,,0.26372426748275757,100,24464.530906677246,0.9113854169845581,1.301992654800415,1.301992654800415,1715712278.3833506,0.26372426748275757,0,,,31,,,128,2,161,2,,85,"enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=NA, symbol_type=NA; el=2; dl=2",,,dauntless-pyramid-82
5385,0.9029439687728882,332009,84,,0.27245745062828064,,101,24464.533911705017,,,,1715712278.3863556,,0,,,31,,,128,2,161,2,,85,"enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=NA, symbol_type=NA; el=2; dl=2",,,dauntless-pyramid-82
5386,0.904270589351654,335915,85,,0.2679441273212433,,102,24739.558987140656,,,,1715712553.411431,,0,,,31,,,128,2,161,2,,85,"enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=NA, symbol_type=NA; el=2; dl=2",,,dauntless-pyramid-82
5387,0.9047195315361023,339821,86,,0.26660069823265076,,103,25014.585238933563,,,,1715712828.4376829,,0,,,31,,,128,2,161,2,,85,"enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=NA, symbol_type=NA; el=2; dl=2",,,dauntless-pyramid-82
5388,0.9049493670463562,343727,87,,0.265675812959671,,104,25290.092405080795,,,,1715713103.944849,,0,,,31,,,128,2,161,2,,85,"enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=NA, symbol_type=NA; el=2; dl=2",,,dauntless-pyramid-82
5389,0.9055147171020508,347633,88,,0.2641451060771942,,105,25565.0864341259,,,,1715713378.938878,,0,,,31,,,128,2,161,2,,85,"enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=NA, symbol_type=NA; el=2; dl=2",,,dauntless-pyramid-82
5390,,351539,89,0.9101139903068542,,0.2651497721672058,106,25903.789106607437,0.9101139903068542,1.303834080696106,1.303834080696106,1715713717.6415505,0.2651497721672058,0,,,31,,,128,2,161,2,,85,"enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=NA, symbol_type=NA; el=2; dl=2",,,dauntless-pyramid-82
5391,0.9055860638618469,351539,89,,0.2634904682636261,,107,25903.792024850845,,,,1715713717.6444688,,0,,,31,,,128,2,161,2,,85,"enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=NA, symbol_type=NA; el=2; dl=2",,,dauntless-pyramid-82
5392,0.9060691595077515,355445,90,,0.26236146688461304,,108,26178.81013584137,,,,1715713992.6625798,,0,,,31,,,128,2,161,2,,85,"enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=NA, symbol_type=NA; el=2; dl=2",,,dauntless-pyramid-82
5393,0.9062222838401794,359351,91,,0.2615463137626648,,109,26453.82535481453,,,,1715714267.6777987,,0,,,31,,,128,2,161,2,,85,"enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=NA, symbol_type=NA; el=2; dl=2",,,dauntless-pyramid-82
5394,0.9066146612167358,363257,92,,0.26069605350494385,,110,26729.018129110336,,,,1715714542.870573,,0,,,31,,,128,2,161,2,,85,"enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=NA, symbol_type=NA; el=2; dl=2",,,dauntless-pyramid-82
5395,0.9068503975868225,367163,93,,0.25983932614326477,,111,27004.254388332367,,,,1715714818.1068323,,0,,,31,,,128,2,161,2,,85,"enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=NA, symbol_type=NA; el=2; dl=2",,,dauntless-pyramid-82
5396,,371069,94,0.9117233753204346,,0.26286837458610535,112,27343.499665737152,0.9117233753204346,1.3008754253387451,1.3008754253387451,1715715157.3521097,0.26286837458610535,0,,,31,,,128,2,161,2,,85,"enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=NA, symbol_type=NA; el=2; dl=2",,,dauntless-pyramid-82
5397,0.9070672988891602,371069,94,,0.2592896819114685,,113,27343.502710342407,,,,1715715157.3551543,,0,,,31,,,128,2,161,2,,85,"enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=NA, symbol_type=NA; el=2; dl=2",,,dauntless-pyramid-82
5398,0.907359778881073,374975,95,,0.25839802622795105,,114,27618.654248714447,,,,1715715432.5066926,,0,,,31,,,128,2,161,2,,85,"enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=NA, symbol_type=NA; el=2; dl=2",,,dauntless-pyramid-82
5399,0.9074355363845825,378881,96,,0.25792768597602844,,115,27893.80593252182,,,,1715715707.6583765,,0,,,31,,,128,2,161,2,,85,"enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=NA, symbol_type=NA; el=2; dl=2",,,dauntless-pyramid-82
5400,0.9077491164207458,382787,97,,0.25716495513916016,,116,28168.996009111404,,,,1715715982.848453,,0,,,31,,,128,2,161,2,,85,"enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=NA, symbol_type=NA; el=2; dl=2",,,dauntless-pyramid-82
5401,0.9081779718399048,386693,98,,0.25597164034843445,,117,28444.187441587448,,,,1715716258.0398855,,0,,,31,,,128,2,161,2,,85,"enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=NA, symbol_type=NA; el=2; dl=2",,,dauntless-pyramid-82
5402,,390599,99,0.9118181467056274,,0.25857776403427124,118,28783.391922950745,0.9118181467056274,1.2952907085418701,1.2952907085418701,1715716597.244367,0.25857776403427124,0,,,31,,,128,2,161,2,,85,"enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=NA, symbol_type=NA; el=2; dl=2",,,dauntless-pyramid-82
5403,0.9082075357437134,390599,99,,0.25573158264160156,,119,28783.394950151443,,,,1715716597.247394,,0,,,31,,,128,2,161,2,,85,"enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=NA, symbol_type=NA; el=2; dl=2",,,dauntless-pyramid-82
5404,0.38093432784080505,3905,0,,1.7340896129608154,,0,107.70634341239929,,,,1715675008.1055963,,0,,,31,,,128,2,161,2,,85,"enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=NA, symbol_type=NA; el=2; dl=2",,,magic-gorge-81
5405,0.41151678562164307,7811,1,,1.6007734537124634,,1,209.88344955444336,,,,1715675110.2827024,,0,,,31,,,128,2,161,2,,85,"enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=NA, symbol_type=NA; el=2; dl=2",,,magic-gorge-81
5406,0.43175986409187317,11717,2,,1.532705545425415,,2,312.0689449310303,,,,1715675212.4681978,,0,,,31,,,128,2,161,2,,85,"enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=NA, symbol_type=NA; el=2; dl=2",,,magic-gorge-81
5407,0.4482383728027344,15623,3,,1.4855865240097046,,3,414.2452938556671,,,,1715675314.6445467,,0,,,31,,,128,2,161,2,,85,"enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=NA, symbol_type=NA; el=2; dl=2",,,magic-gorge-81
5408,,19529,4,0.4295305013656616,,1.524631381034851,4,537.8792176246643,0.4295305013656616,4.594200611114502,4.594200611114502,1715675438.2784705,1.524631381034851,0,,,31,,,128,2,161,2,,85,"enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=NA, symbol_type=NA; el=2; dl=2",,,magic-gorge-81
5409,0.46351566910743713,19529,4,,1.4463424682617188,,5,537.88130235672,,,,1715675438.2805552,,0,,,31,,,128,2,161,2,,85,"enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=NA, symbol_type=NA; el=2; dl=2",,,magic-gorge-81
5410,0.47716015577316284,23435,5,,1.4115724563598633,,6,640.0968322753906,,,,1715675540.4960852,,0,,,31,,,128,2,161,2,,85,"enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=NA, symbol_type=NA; el=2; dl=2",,,magic-gorge-81
5411,0.49134331941604614,27341,6,,1.3770222663879395,,7,742.3061892986298,,,,1715675642.7054422,,0,,,31,,,128,2,161,2,,85,"enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=NA, symbol_type=NA; el=2; dl=2",,,magic-gorge-81
5412,0.5046663284301758,31247,7,,1.3447312116622925,,8,844.5264298915863,,,,1715675744.9256828,,0,,,31,,,128,2,161,2,,85,"enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=NA, symbol_type=NA; el=2; dl=2",,,magic-gorge-81
5413,0.5187817811965942,35153,8,,1.3096179962158203,,9,946.7366437911987,,,,1715675847.1358967,,0,,,31,,,128,2,161,2,,85,"enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=NA, symbol_type=NA; el=2; dl=2",,,magic-gorge-81
5414,,39059,9,0.49698585271835327,,1.3737220764160156,10,1070.4446308612823,0.49698585271835327,3.9509172439575195,3.9509172439575195,1715675970.8438838,1.3737220764160156,0,,,31,,,128,2,161,2,,85,"enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=NA, symbol_type=NA; el=2; dl=2",,,magic-gorge-81
5415,0.5309568643569946,39059,9,,1.2768845558166504,,11,1070.4466338157654,,,,1715675970.8458867,,0,,,31,,,128,2,161,2,,85,"enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=NA, symbol_type=NA; el=2; dl=2",,,magic-gorge-81
5416,0.5427738428115845,42965,10,,1.2436734437942505,,12,1172.6171827316284,,,,1715676073.0164356,,0,,,31,,,128,2,161,2,,85,"enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=NA, symbol_type=NA; el=2; dl=2",,,magic-gorge-81
5417,0.5539870262145996,46871,11,,1.2131834030151367,,13,1274.7959444522858,,,,1715676175.1951973,,0,,,31,,,128,2,161,2,,85,"enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=NA, symbol_type=NA; el=2; dl=2",,,magic-gorge-81
5418,0.566604495048523,50777,12,,1.1799664497375488,,14,1376.9699206352234,,,,1715676277.3691735,,0,,,31,,,128,2,161,2,,85,"enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=NA, symbol_type=NA; el=2; dl=2",,,magic-gorge-81
5419,0.5769481658935547,54683,13,,1.1535357236862183,,15,1479.1360204219818,,,,1715676379.5352733,,0,,,31,,,128,2,161,2,,85,"enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=NA, symbol_type=NA; el=2; dl=2",,,magic-gorge-81
5420,,58589,14,0.5445485711097717,,1.249395728111267,16,1602.8087003231049,0.5445485711097717,3.48921537399292,3.48921537399292,1715676503.2079532,1.249395728111267,0,,,31,,,128,2,161,2,,85,"enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=NA, symbol_type=NA; el=2; dl=2",,,magic-gorge-81
5421,0.5869708061218262,58589,14,,1.1265815496444702,,17,1602.8107872009277,,,,1715676503.21004,,0,,,31,,,128,2,161,2,,85,"enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=NA, symbol_type=NA; el=2; dl=2",,,magic-gorge-81
5422,0.5974266529083252,62495,15,,1.0990086793899536,,18,1704.9718964099884,,,,1715676605.3711493,,0,,,31,,,128,2,161,2,,85,"enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=NA, symbol_type=NA; el=2; dl=2",,,magic-gorge-81
5423,0.6070079803466797,66401,16,,1.073530673980713,,19,1807.145119190216,,,,1715676707.544372,,0,,,31,,,128,2,161,2,,85,"enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=NA, symbol_type=NA; el=2; dl=2",,,magic-gorge-81
5424,0.6169466972351074,70307,17,,1.0484123229980469,,20,1909.3064486980438,,,,1715676809.7057016,,0,,,31,,,128,2,161,2,,85,"enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=NA, symbol_type=NA; el=2; dl=2",,,magic-gorge-81
5425,0.626508355140686,74213,18,,1.0235270261764526,,21,2011.472781419754,,,,1715676911.8720343,,0,,,31,,,128,2,161,2,,85,"enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=NA, symbol_type=NA; el=2; dl=2",,,magic-gorge-81
5426,,78119,19,0.6261656284332275,,1.026625156402588,22,2135.1417939662933,0.6261656284332275,2.792405366897583,2.792405366897583,1715677035.5410469,1.026625156402588,0,,,31,,,128,2,161,2,,85,"enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=NA, symbol_type=NA; el=2; dl=2",,,magic-gorge-81
5427,0.6406756639480591,78119,19,,0.9854536652565002,,23,2135.1437726020813,,,,1715677035.5430255,,0,,,31,,,128,2,161,2,,85,"enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=NA, symbol_type=NA; el=2; dl=2",,,magic-gorge-81
5428,0.6550772786140442,82025,20,,0.9445834755897522,,24,2237.3436126708984,,,,1715677137.7428656,,0,,,31,,,128,2,161,2,,85,"enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=NA, symbol_type=NA; el=2; dl=2",,,magic-gorge-81
5429,0.6683217287063599,85931,21,,0.9066510796546936,,25,2339.5478422641754,,,,1715677239.9470952,,0,,,31,,,128,2,161,2,,85,"enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=NA, symbol_type=NA; el=2; dl=2",,,magic-gorge-81
5430,0.6805202960968018,89837,22,,0.8712440729141235,,26,2441.746383190155,,,,1715677342.145636,,0,,,31,,,128,2,161,2,,85,"enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=NA, symbol_type=NA; el=2; dl=2",,,magic-gorge-81
5431,0.691271185874939,93743,23,,0.8399997353553772,,27,2543.9478249549866,,,,1715677444.3470778,,0,,,31,,,128,2,161,2,,85,"enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=NA, symbol_type=NA; el=2; dl=2",,,magic-gorge-81
5432,,97649,24,0.7004092335700989,,0.8083586096763611,28,2667.6779112815857,0.7004092335700989,2.244781017303467,2.244781017303467,1715677568.0771642,0.8083586096763611,0,,,31,,,128,2,161,2,,85,"enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=NA, symbol_type=NA; el=2; dl=2",,,magic-gorge-81
5433,0.7009091377258301,97649,24,,0.8124272227287292,,29,2667.6799437999725,,,,1715677568.0791967,,0,,,31,,,128,2,161,2,,85,"enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=NA, symbol_type=NA; el=2; dl=2",,,magic-gorge-81
5434,0.7095319032669067,101555,25,,0.7881565690040588,,30,2769.842700481415,,,,1715677670.2419534,,0,,,31,,,128,2,161,2,,85,"enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=NA, symbol_type=NA; el=2; dl=2",,,magic-gorge-81
5435,0.7172889709472656,105461,26,,0.7664514183998108,,31,2871.999931573868,,,,1715677772.3991845,,0,,,31,,,128,2,161,2,,85,"enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=NA, symbol_type=NA; el=2; dl=2",,,magic-gorge-81
5436,0.7244369983673096,109367,27,,0.7467766404151917,,32,2974.149555206299,,,,1715677874.548808,,0,,,31,,,128,2,161,2,,85,"enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=NA, symbol_type=NA; el=2; dl=2",,,magic-gorge-81
5437,0.7312161922454834,113273,28,,0.7282635569572449,,33,3076.317249059677,,,,1715677976.716502,,0,,,31,,,128,2,161,2,,85,"enc_sa=8; enc_ra=0; dec_sa=8; dec_ra=0; dec_cross=8; d=128; ra_type=NA, symbol_type=NA; el=2; dl=2",,,magic-gorge-81
