group,name,_runtime,test/loss_hexos,test/acc_in_distribution,_timestamp,test/acc_hexos,_step,_wandb,test/acc_stripes,test/loss_in_distribution,test/loss_stripes,d_model,n_layers,symbol_retrieval,n_heads_rca,n_heads_sa,rca_type,rca_kwargs.symmetric_rels,n_heads,task,train_size,model_name
1task_between__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever,1task_between__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever_train_size=1750__2024_05_09_20_26_46,86.42134118080139,1.3480011224746704,0.8970999717712402,1715300893.0275085,0.8678799867630005,0.0,{'runtime': 85},0.8337600231170654,0.9159443378448486,1.4251073598861694,128,2,pos_sym_retriever,1.0,1.0,disentangled_v2,,,1task_between,1750,sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever
1task_between__sa=2; d=128; L=2,1task_between__sa=2; d=128; L=2_train_size=2000__2024_05_09_20_26_24,68.74021935462952,0.5259925723075867,0.901300013065338,1715300853.5807154,0.8944600224494934,0.0,{'runtime': 67},0.9085400104522704,0.4973265528678894,0.4412832856178284,128,2,,,,,,2.0,1task_between,2000,sa=2; d=128; L=2
1task_match_patt__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever,1task_match_patt__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever_train_size=15000__2024_05_09_20_26_12,127.45051765441896,1.847588300704956,0.5533000230789185,1715300899.6651957,0.527899980545044,0.0,{'runtime': 126},0.513700008392334,1.7284057140350342,1.6301732063293457,128,2,pos_sym_retriever,1.0,1.0,disentangled_v2,,,1task_match_patt,15000,sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever
1task_match_patt__sa=2; d=128; L=2,1task_match_patt__sa=2; d=128; L=2_train_size=20000__2024_05_09_20_26_01,105.36717677116394,1.555286884307861,0.5640000104904175,1715300866.5002527,0.5263500213623047,0.0,{'runtime': 104},0.5281500220298767,1.463381290435791,1.4858629703521729,128,2,,,,,,2.0,1task_match_patt,20000,sa=2; d=128; L=2
same__sa=2; d=128; L=2,same__sa=2; d=128; L=2_train_size=1000__2024_05_09_20_25_54,64.52413868904114,0.7359488010406494,0.8758000135421753,1715300819.3248696,0.8660500049591064,0.0,{'runtime': 63},0.8049499988555908,0.6431183815002441,0.9316622018814088,128,2,,,,,,2.0,same,1000,sa=2; d=128; L=2
occurs__sa=2; d=128; L=2,occurs__sa=2; d=128; L=2_train_size=2000__2024_05_09_20_25_47,85.41364097595215,0.5068295001983643,0.9492999911308287,1715300833.379885,0.9272500276565552,0.0,{'runtime': 84},0.8185999989509583,0.2823733389377594,1.2623720169067385,128,2,,,,,,2.0,occurs,2000,sa=2; d=128; L=2
occurs__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever,occurs__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever_train_size=1750__2024_05_09_20_25_45,97.34273314476012,0.8205112218856812,0.9330000281333924,1715300843.3053002,0.8986999988555908,0.0,{'runtime': 96},0.8673999905586243,0.4959673285484314,0.8124396800994873,128,2,pos_sym_retriever,1.0,1.0,disentangled_v2,,,occurs,1750,sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever
xoccurs__sa=2; d=128; L=2,xoccurs__sa=2; d=128; L=2_train_size=2500__2024_05_09_20_25_41,74.9870376586914,1.943259358406067,0.6536999940872192,1715300816.8859096,0.6378499865531921,0.0,{'runtime': 73},0.6025000214576721,1.7426074743270874,2.3632972240448,128,2,,,,,,2.0,xoccurs,2500,sa=2; d=128; L=2
1task_between__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever,1task_between__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever_train_size=1500__2024_05_09_20_25_19,84.60825157165527,0.7820488810539246,0.921999990940094,1715300803.9453535,0.8974599838256836,0.0,{'runtime': 83},0.9030200242996216,0.6037734150886536,0.4862295985221863,128,2,pos_sym_retriever,1.0,1.0,disentangled_v2,,,1task_between,1500,sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever
1task_between__sa=2; d=128; L=2,1task_between__sa=2; d=128; L=2_train_size=1750__2024_05_09_20_25_12,68.41862916946411,0.6237065196037292,0.8884000182151794,1715300780.4820392,0.8710600137710571,0.0,{'runtime': 67},0.8874199986457825,0.551154613494873,0.5205863118171692,128,2,,,,,,2.0,1task_between,1750,sa=2; d=128; L=2
xoccurs__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever,xoccurs__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever_train_size=1750__2024_05_09_20_24_53,108.40956425666808,1.0108050107955933,0.8352000117301941,1715300802.051263,0.7860000133514404,0.0,{'runtime': 106},0.7410500049591064,0.7390196323394775,1.1650967597961426,128,2,pos_sym_retriever,1.0,1.0,disentangled_v2,,,xoccurs,1750,sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever
same__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever,same__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever_train_size=2000__2024_05_09_20_24_53,110.66163277626038,0.5612367391586304,0.9240000247955322,1715300804.4076438,0.9092000126838684,0.0,{'runtime': 109},0.8748499751091003,0.4427422881126404,0.5546373128890991,128,2,pos_sym_retriever,1.0,1.0,disentangled_v2,,,same,2000,sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever
same__sa=2; d=128; L=2,same__sa=2; d=128; L=2_train_size=750__2024_05_09_20_24_45,64.0521183013916,0.898135244846344,0.8611999750137329,1715300749.650201,0.8429999947547913,0.0,{'runtime': 63},0.8648499846458435,0.7747376561164856,0.6663544178009033,128,2,,,,,,2.0,same,750,sa=2; d=128; L=2
occurs__sa=2; d=128; L=2,occurs__sa=2; d=128; L=2_train_size=1750__2024_05_09_20_24_25,78.65927505493164,1.4249956607818604,0.7476000189781189,1715300744.577592,0.7225000262260437,0.0,{'runtime': 77},0.6848999857902527,1.2120413780212402,2.5630552768707275,128,2,,,,,,2.0,occurs,1750,sa=2; d=128; L=2
xoccurs__sa=2; d=128; L=2,xoccurs__sa=2; d=128; L=2_train_size=2250__2024_05_09_20_24_19,77.09289312362671,2.1184115409851074,0.6159999966621399,1715300737.001012,0.5867499709129333,0.0,{'runtime': 75},0.556850016117096,1.9741941690444944,2.5098485946655273,128,2,,,,,,2.0,xoccurs,2250,sa=2; d=128; L=2
1task_match_patt__sa=2; d=128; L=2,1task_match_patt__sa=2; d=128; L=2_train_size=17500__2024_05_09_20_24_16,99.86707043647766,1.8778014183044431,0.5454000234603882,1715300756.7631934,0.5150499939918518,0.0,{'runtime': 98},0.5230000019073486,1.686713457107544,1.9715080261230469,128,2,,,,,,2.0,1task_match_patt,17500,sa=2; d=128; L=2
1task_match_patt__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever,1task_match_patt__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever_train_size=12500__2024_05_09_20_24_06,120.61982893943788,1.1990519762039185,0.8776000142097473,1715300767.619926,0.8197500109672546,0.0,{'runtime': 119},0.6547499895095825,0.582023561000824,3.42297101020813,128,2,pos_sym_retriever,1.0,1.0,disentangled_v2,,,1task_match_patt,12500,sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever
occurs__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever,occurs__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever_train_size=1500__2024_05_09_20_24_03,98.32077431678772,0.8646792769432068,0.9187999963760376,1715300742.2720544,0.880649983882904,0.0,{'runtime': 97},0.8049499988555908,0.5557887554168701,1.1540179252624512,128,2,pos_sym_retriever,1.0,1.0,disentangled_v2,,,occurs,1500,sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever
1task_between__sa=2; d=128; L=2,1task_between__sa=2; d=128; L=2_train_size=1500__2024_05_09_20_24_00,68.15819573402405,0.7759713530540466,0.8634999990463257,1715300708.5663788,0.8488799929618835,0.0,{'runtime': 66},0.8581399917602539,0.6971983909606934,0.7435321807861328,128,2,,,,,,2.0,1task_between,1500,sa=2; d=128; L=2
1task_between__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever,1task_between__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever_train_size=1250__2024_05_09_20_23_50,84.5938994884491,0.8881105184555054,0.90420001745224,1715300715.4995165,0.8772600293159485,0.0,{'runtime': 83},0.8151000142097473,0.6687384843826294,0.7264888286590576,128,2,pos_sym_retriever,1.0,1.0,disentangled_v2,,,1task_between,1250,sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever
same__sa=2; d=128; L=2,same__sa=2; d=128; L=2_train_size=500__2024_05_09_20_23_37,63.68260359764099,1.4715631008148191,0.7865999937057495,1715300680.7500346,0.7508500218391418,0.0,{'runtime': 62},0.6523000001907349,1.2109791040420532,2.2382683753967285,128,2,,,,,,2.0,same,500,sa=2; d=128; L=2
xoccurs__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever,xoccurs__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever_train_size=1500__2024_05_09_20_23_11,98.35857343673706,2.23669171333313,0.6509000062942505,1715300689.8068454,0.6079999804496765,0.0,{'runtime': 96},0.583549976348877,1.9338284730911257,2.0016489028930664,128,2,pos_sym_retriever,1.0,1.0,disentangled_v2,,,xoccurs,1500,sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever
xoccurs__sa=2; d=128; L=2,xoccurs__sa=2; d=128; L=2_train_size=2000__2024_05_09_20_22_59,75.47157835960388,2.2190046310424805,0.6119999885559082,1715300655.2429314,0.5894500017166138,0.0,{'runtime': 74},0.6113499999046326,2.240703582763672,1.69842267036438,128,2,,,,,,2.0,xoccurs,2000,sa=2; d=128; L=2
same__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever,same__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever_train_size=1750__2024_05_09_20_22_57,111.32351684570312,0.8712560534477234,0.913100004196167,1715300688.3757668,0.8791999816894531,0.0,{'runtime': 110},0.8696500062942505,0.5869028568267822,0.8203184604644775,128,2,pos_sym_retriever,1.0,1.0,disentangled_v2,,,same,1750,sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever
1task_between__sa=2; d=128; L=2,1task_between__sa=2; d=128; L=2_train_size=1250__2024_05_09_20_22_48,67.71001100540161,1.0927913188934326,0.8077999949455261,1715300636.13597,0.8028200268745422,0.0,{'runtime': 66},0.83024001121521,1.0655678510665894,0.8701085448265076,128,2,,,,,,2.0,1task_between,1250,sa=2; d=128; L=2
occurs__sa=2; d=128; L=2,occurs__sa=2; d=128; L=2_train_size=1500__2024_05_09_20_22_47,93.23109340667725,1.7396503686904907,0.6646999716758728,1715300660.8046515,0.6553999781608582,0.0,{'runtime': 91},0.6358500123023987,1.685317039489746,1.671788454055786,128,2,,,,,,2.0,occurs,1500,sa=2; d=128; L=2
1task_match_patt__sa=2; d=128; L=2,1task_match_patt__sa=2; d=128; L=2_train_size=15000__2024_05_09_20_22_36,96.47220373153688,1.733991622924805,0.5419999957084656,1715300653.1598208,0.5130500197410583,0.0,{'runtime': 95},0.5098999738693237,1.6844733953475952,1.966235399246216,128,2,,,,,,2.0,1task_match_patt,15000,sa=2; d=128; L=2
same__sa=2; d=128; L=2,same__sa=2; d=128; L=2_train_size=250__2024_05_09_20_22_30,61.961981773376465,2.7513277530670166,0.6554999947547913,1715300612.656643,0.6489999890327454,0.0,{'runtime': 60},0.6144499778747559,2.754258871078491,3.437962055206299,128,2,,,,,,2.0,same,250,sa=2; d=128; L=2
1task_between__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever,1task_between__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever_train_size=1000__2024_05_09_20_22_21,84.36573266983032,1.225860834121704,0.8555999994277954,1715300626.3468606,0.8335599899291992,0.0,{'runtime': 82},0.7731599807739258,0.9714388847351074,1.2904478311538696,128,2,pos_sym_retriever,1.0,1.0,disentangled_v2,,,1task_between,1000,sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever
1task_match_patt__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever,1task_match_patt__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever_train_size=10000__2024_05_09_20_22_09,113.99375104904176,1.3212101459503174,0.8690999746322632,1715300643.919977,0.8129000067710876,0.0,{'runtime': 112},0.6755499839782715,0.7218242883682251,3.4433422088623047,128,2,pos_sym_retriever,1.0,1.0,disentangled_v2,,,1task_match_patt,10000,sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever
occurs__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever,occurs__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever_train_size=1250__2024_05_09_20_22_05,114.42756009101868,1.1594375371932983,0.9086999893188475,1715300639.981177,0.8742499947547913,0.0,{'runtime': 112},0.8355500102043152,0.7758123874664307,1.094374656677246,128,2,pos_sym_retriever,1.0,1.0,disentangled_v2,,,occurs,1250,sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever
xoccurs__sa=2; d=128; L=2,xoccurs__sa=2; d=128; L=2_train_size=1750__2024_05_09_20_21_38,78.18676400184631,2.0478169918060303,0.6057000160217285,1715300576.385062,0.590499997138977,0.0,{'runtime': 71},0.621399998664856,2.022930145263672,1.9334940910339355,128,2,,,,,,2.0,xoccurs,1750,sa=2; d=128; L=2
1task_between__sa=2; d=128; L=2,1task_between__sa=2; d=128; L=2_train_size=1000__2024_05_09_20_21_34,70.0854663848877,1.3376350402832031,0.7996000051498413,1715300564.3300984,0.7802799940109253,0.0,{'runtime': 64},0.8330199718475342,1.137226700782776,1.0388529300689695,128,2,,,,,,2.0,1task_between,1000,sa=2; d=128; L=2
xoccurs__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever,xoccurs__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever_train_size=1250__2024_05_09_20_21_25,100.61543607711792,1.6773720979690552,0.722000002861023,1715300585.94504,0.6775000095367432,0.0,{'runtime': 98},0.6086999773979187,1.4650052785873413,2.29858136177063,128,2,pos_sym_retriever,1.0,1.0,disentangled_v2,,,xoccurs,1250,sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever
same__sa=2; d=128; L=2,same__sa=2; d=128; L=2_train_size=2500__2024_05_09_20_21_16,68.98142123222351,0.4920162558555603,0.954200029373169,1715300545.6326993,0.9366999864578248,0.0,{'runtime': 67},0.8954499959945679,0.33308881521224976,0.8876129984855652,128,2,,,,,,2.0,same,2500,sa=2; d=128; L=2
same__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever,same__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever_train_size=1500__2024_05_09_20_21_04,108.2857038974762,0.9280305504798888,0.901099979877472,1715300572.93764,0.8657500147819519,0.0,{'runtime': 106},0.8644999861717224,0.5783637166023254,0.763759970664978,128,2,pos_sym_retriever,1.0,1.0,disentangled_v2,,,same,1500,sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever
occurs__sa=2; d=128; L=2,occurs__sa=2; d=128; L=2_train_size=1250__2024_05_09_20_21_03,99.94717741012572,1.1886533498764038,0.8636999726295471,1715300563.1851623,0.8320500254631042,0.0,{'runtime': 98},0.6915500164031982,0.793623149394989,2.485231399536133,128,2,,,,,,2.0,occurs,1250,sa=2; d=128; L=2
1task_match_patt__sa=2; d=128; L=2,1task_match_patt__sa=2; d=128; L=2_train_size=12500__2024_05_09_20_20_59,93.23493671417236,2.0203237533569336,0.5157999992370605,1715300552.4684117,0.5127000212669373,0.0,{'runtime': 90},0.5061500072479248,1.9650927782058716,1.7380744218826294,128,2,,,,,,2.0,1task_match_patt,12500,sa=2; d=128; L=2
1task_between__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever,1task_between__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever_train_size=750__2024_05_09_20_20_54,83.8590943813324,0.9446431994438172,0.8676999807357788,1715300538.6491885,0.8458799719810486,0.0,{'runtime': 80},0.79066002368927,0.8326300978660583,1.204774260520935,128,2,pos_sym_retriever,1.0,1.0,disentangled_v2,,,1task_between,750,sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever
1task_between__sa=2; d=128; L=2,1task_between__sa=2; d=128; L=2_train_size=750__2024_05_09_20_20_22,66.10703420639038,2.507501125335694,0.65829998254776,1715300489.105055,0.658519983291626,0.0,{'runtime': 63},0.6118000149726868,2.376345157623291,2.8080859184265137,128,2,,,,,,2.0,1task_between,750,sa=2; d=128; L=2
xoccurs__sa=2; d=128; L=2,xoccurs__sa=2; d=128; L=2_train_size=1500__2024_05_09_20_20_21,73.16275954246521,2.7896275520324707,0.5550000071525574,1715300494.3379517,0.5392000079154968,0.0,{'runtime': 70},0.527649998664856,2.940854787826538,2.870959997177124,128,2,,,,,,2.0,xoccurs,1500,sa=2; d=128; L=2
same__sa=2; d=128; L=2,same__sa=2; d=128; L=2_train_size=2250__2024_05_09_20_20_04,68.38675665855408,0.5936076641082764,0.9452999830245972,1715300473.0178676,0.915149986743927,0.0,{'runtime': 67},0.888700008392334,0.34370341897010803,0.9363342523574828,128,2,,,,,,2.0,same,2250,sa=2; d=128; L=2
occurs__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever,occurs__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever_train_size=1000__2024_05_09_20_19_59,122.76143789291382,1.107468605041504,0.8884999752044678,1715300521.827248,0.8529499769210815,0.0,{'runtime': 121},0.7849000096321106,0.8954710960388184,1.3856685161590576,128,2,pos_sym_retriever,1.0,1.0,disentangled_v2,,,occurs,1000,sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever
1task_match_patt__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever,1task_match_patt__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever_train_size=20000__2024_05_09_20_19_43,140.37110352516174,1.1929609775543213,0.7580000162124634,1715300524.0140254,0.6887999773025513,0.0,{'runtime': 138},0.572350025177002,0.759834885597229,2.0532822608947754,128,2,pos_sym_retriever,1.0,1.0,disentangled_v2,,,1task_match_patt,20000,sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever
xoccurs__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever,xoccurs__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever_train_size=1000__2024_05_09_20_19_30,109.9745364189148,2.8752052783966064,0.5866000056266785,1715300480.4624035,0.5735999941825867,0.0,{'runtime': 108},0.5635499954223633,2.643577337265014,2.935801267623902,128,2,pos_sym_retriever,1.0,1.0,disentangled_v2,,,xoccurs,1000,sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever
1task_between__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever,1task_between__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever_train_size=500__2024_05_09_20_19_25,84.43876576423645,1.920851707458496,0.7110999822616577,1715300450.4016235,0.7040200233459473,0.0,{'runtime': 83},0.6963599920272827,1.9801334142684937,1.4962849617004397,128,2,pos_sym_retriever,1.0,1.0,disentangled_v2,,,1task_between,500,sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever
1task_match_patt__sa=2; d=128; L=2,1task_match_patt__sa=2; d=128; L=2_train_size=10000__2024_05_09_20_19_25,86.78592133522034,2.245565414428711,0.5259000062942505,1715300452.2257464,0.5004000067710876,0.0,{'runtime': 85},0.507099986076355,2.04135799407959,2.691490650177002,128,2,,,,,,2.0,1task_match_patt,10000,sa=2; d=128; L=2
1task_between__sa=2; d=128; L=2,1task_between__sa=2; d=128; L=2_train_size=500__2024_05_09_20_19_06,71.39117050170898,1.900855302810669,0.669700026512146,1715300417.6396484,0.6597200036048889,0.0,{'runtime': 70},0.6236000061035156,2.0405874252319336,1.9706602096557615,128,2,,,,,,2.0,1task_between,500,sa=2; d=128; L=2
same__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever,same__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever_train_size=1250__2024_05_09_20_19_05,114.080885887146,0.7849339842796326,0.8877000212669373,1715300460.034613,0.858299970626831,0.0,{'runtime': 112},0.8795499801635742,0.5754722952842712,0.5424168705940247,128,2,pos_sym_retriever,1.0,1.0,disentangled_v2,,,same,1250,sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever
occurs__sa=2; d=128; L=2,occurs__sa=2; d=128; L=2_train_size=1000__2024_05_09_20_19_02,116.28845357894896,2.3822107315063477,0.671999990940094,1715300459.2513597,0.642799973487854,0.0,{'runtime': 115},0.5788000226020813,2.123135566711426,3.699648141860962,128,2,,,,,,2.0,occurs,1000,sa=2; d=128; L=2
xoccurs__sa=2; d=128; L=2,xoccurs__sa=2; d=128; L=2_train_size=1250__2024_05_09_20_19_02,74.20806431770325,2.924675703048706,0.5691999793052673,1715300417.0668745,0.5472000241279602,0.0,{'runtime': 72},0.5515000224113464,2.8002140522003174,2.8278656005859375,128,2,,,,,,2.0,xoccurs,1250,sa=2; d=128; L=2
same__sa=2; d=128; L=2,same__sa=2; d=128; L=2_train_size=2000__2024_05_09_20_18_50,68.88090562820435,0.3151302933692932,0.953499972820282,1715300399.7249217,0.9403499960899352,0.0,{'runtime': 65},0.8880500197410583,0.2342420369386673,0.6146544218063354,128,2,,,,,,2.0,same,2000,sa=2; d=128; L=2
xoccurs__sa=2; d=128; L=2,xoccurs__sa=2; d=128; L=2_train_size=1000__2024_05_09_20_17_44,73.55437636375427,3.158870220184326,0.541100025177002,1715300338.0844817,0.5319499969482422,0.0,{'runtime': 72},0.5388000011444092,3.4384641647338867,2.8410587310791016,128,2,,,,,,2.0,xoccurs,1000,sa=2; d=128; L=2
xoccurs__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever,xoccurs__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever_train_size=750__2024_05_09_20_17_40,104.88778853416444,3.03243088722229,0.5666000247001648,1715300365.1577437,0.5590000152587891,0.0,{'runtime': 103},0.5590000152587891,3.041278123855591,2.1802332401275635,128,2,pos_sym_retriever,1.0,1.0,disentangled_v2,,,xoccurs,750,sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever
occurs__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever,occurs__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever_train_size=750__2024_05_09_20_17_39,136.3608784675598,1.6847199201583862,0.8629999756813049,1715300396.0906656,0.81454998254776,0.0,{'runtime': 135},0.76214998960495,1.1298904418945312,2.049541711807251,128,2,pos_sym_retriever,1.0,1.0,disentangled_v2,,,occurs,750,sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever
same__sa=2; d=128; L=2,same__sa=2; d=128; L=2_train_size=1750__2024_05_09_20_17_38,67.4184045791626,0.4248776435852051,0.9469000101089478,1715300326.2836416,0.9387000203132628,0.0,{'runtime': 66},0.9483500123023988,0.354184091091156,0.34692686796188354,128,2,,,,,,2.0,same,1750,sa=2; d=128; L=2
1task_match_patt__sa=2; d=128; L=2,1task_match_patt__sa=2; d=128; L=2_train_size=20000__2024_05_09_20_17_36,103.83713436126708,1.5052006244659424,0.5712000131607056,1715300360.8761714,0.5426999926567078,0.0,{'runtime': 102},0.5273000001907349,1.2809817790985107,1.8365683555603027,128,2,,,,,,2.0,1task_match_patt,20000,sa=2; d=128; L=2
1task_match_patt__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever,1task_match_patt__sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever_train_size=17500__2024_05_09_20_17_26,132.62754940986633,1.2371602058410645,0.7360000014305115,1715300379.0011585,0.7083500027656555,0.0,{'runtime': 131},0.5951499938964844,0.8814383745193481,2.6363282203674316,128,2,pos_sym_retriever,1.0,1.0,disentangled_v2,,,1task_match_patt,17500,sa=1; rca=1; d=128; L=2; rca_type=disentangled_v2; sym_rel=True; symbol_type=pos_sym_retriever
1task_between__sa=2; d=128; L=2,1task_between__sa=2; d=128; L=2_train_size=250__2024_05_09_20_17_20,99.77320528030396,3.48024845123291,0.5684999823570251,1715300342.3795602,0.5607600212097168,0.0,{'runtime': 99},0.5700600147247314,3.595426559448242,3.2345855236053467,128,2,,,,,,2.0,1task_between,250,sa=2; d=128; L=2
